"","X","trialid","lottery_mag","lottery_prob","sb_mag","fixation_time","lottery_poke","surebet_poke","subj_choice","RT_choice","RT_fixation","reward_received","lottery_outcome","trial_in_block","block_number","trial_number","block_length","ex_fixation","ex_choice","ITI","ex_ITI","viol","reward","trialnum","RT","sessid","subjid","trialtime","individual","species_name","species","forced","forced_surebet","forced_lottery","is_side_choice","total_rew_multi","delta_ev","prev_reward","choice","prev_choice","prev_outcome_s","prev_outcome","log_RT"
"4408",4408,20208757,32,0.5,3,1,"BotR","BotL","lottery",0.531737,1.14249,384,"win",35,2,77,42,0,0,6.12822,0,0,384,77,0.531737,160789,2154,"2020-07-29 15:07:46.7577",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,0,1,1,"lottery_lose",-1,-0.185983674373608
"4409",4409,20208763,16,0.5,3,1,"BotR","BotL","lottery",0.402109,9.22055,0,"lose",36,2,78,42,0,0,3.11973,0,0,0,78,0.402109,160789,2154,"2020-07-29 15:08:05.7084",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,384,1,1,"lottery_win",1,-0.465409484431696
"4410",4410,20208769,4,0.5,3,1,"BotR","BotL","lottery",1.87625,1.58119,0,"lose",37,2,79,42,0,2,4.61221,0,0,0,79,1.87625,160789,2154,"2020-07-29 15:08:24.9702",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,0,1,1,"lottery_lose",-1,1.07489770237131
"4411",4411,20208775,32,0.5,3,1,"BotR","BotL","lottery",0.31452,0.580747,384,"win",38,2,80,42,0,0,7.15907,0,0,384,80,0.31452,160789,2154,"2020-07-29 15:08:38.7103",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,0,1,1,"lottery_lose",-1,-0.711085013453043
"4412",4412,20208779,2,0.5,3,1,"BotR","BotL","surebet",0.4791,11.8712,36,"win",39,2,81,42,0,0,7.06163,0,0,36,81,0.4791,160789,2154,"2020-07-29 15:09:03.7286",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,384,0,1,"lottery_win",1,-0.290223336687281
"4413",4413,20208865,32,0.5,3,1,"BotR","BotL","lottery",0.608345,234.232,384,"win",40,2,82,42,0,0,7.57918,0,0,384,82,0.608345,160789,2154,"2020-07-29 15:13:13.5797",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,36,1,0,"surebet",0,-0.051390525329581
"4414",4414,20208871,32,0.5,3,1,"BotR","BotL","lottery",2.2356,0.231292,0,"lose",41,2,83,42,0,1,9.99946,0,0,0,83,2.2356,160789,2154,"2020-07-29 15:13:32.3686",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,384,1,1,"lottery_win",1,1.25013224681919
"4415",4415,20208883,0,0.5,3,1,"BotR","BotL","surebet",0.417579,20.7484,36,"win",42,2,84,42,0,0,9.64502,0,0,36,84,0.417579,160789,2154,"2020-07-29 15:14:09.6630",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,0,0,1,"lottery_lose",-1,-0.427658932628702
"4416",4416,20208889,16,0.5,3,1,NA,"BotL","surebet",1.33676,0.664227,36,"win",1,3,85,42,0,1,3.74818,0,0,36,85,1.33676,160789,2154,"2020-07-29 15:14:22.4494",3,"rat",2,TRUE,TRUE,FALSE,FALSE,12,60,36,0,0,"surebet",0,0.735871374054874
"4417",4417,20208891,8,0.5,3,1,NA,"BotL","surebet",0.478076,0.802108,36,"lose",2,3,86,42,0,1,3.56645,0,0,36,86,0.478076,160789,2154,"2020-07-29 15:14:35.9031",3,"rat",2,TRUE,TRUE,FALSE,FALSE,12,12,36,0,0,"surebet",0,-0.292362964907498
"4418",4418,20208917,2,0.5,3,1,"BotR",NA,"lottery",0.929568,70.6157,24,"win",3,3,87,42,0,2,4.56006,0,0,24,87,0.929568,160789,2154,"2020-07-29 15:15:58.8999",3,"rat",2,TRUE,FALSE,TRUE,FALSE,12,-24,36,1,0,"surebet",0,0.372587281520872
"4419",4419,20208935,4,0.5,3,1,"BotR","BotL","surebet",0.361351,49.384,36,"win",4,3,88,42,0,1,9.62773,0,0,36,88,0.361351,160789,2154,"2020-07-29 15:17:05.8143",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,24,0,1,"lottery_win",1,-0.572282895451169
"4420",4420,20208937,16,0.5,3,1,"BotR",NA,"lottery",0.432362,1.13321,0,"lose",5,3,89,42,0,1,8.065,0,0,0,89,0.432362,160789,2154,"2020-07-29 15:17:21.6735",3,"rat",2,TRUE,FALSE,TRUE,FALSE,12,60,36,1,0,"surebet",0,-0.392869480264237
"4421",4421,20208945,4,0.5,3,1,"BotR","BotL","surebet",0.401878,0.724461,36,"win",6,3,90,42,0,0,6.84261,0,0,36,90,0.401878,160789,2154,"2020-07-29 15:17:35.3039",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,0,0,1,"lottery_lose",-1,-0.465984120604561
"4422",4422,20208959,16,0.5,3,1,"BotR","BotL","lottery",0.55722,28.4481,0,"lose",7,3,91,42,0,0,4.32583,0,0,0,91,0.55722,160789,2154,"2020-07-29 15:18:14.8523",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,36,1,0,"surebet",0,-0.139172545560386
"4423",4423,20208963,32,0.5,3,1,"BotR","BotL","lottery",1.27072,0.577302,0,"lose",8,3,92,42,0,2,8.03676,0,0,0,92,1.27072,160789,2154,"2020-07-29 15:18:31.5351",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,0,1,1,"lottery_lose",-1,0.685206267366529
"4424",4424,20209067,8,0.5,3,1,"BotR","BotL","violation",NA,300,0,"lose",9,3,93,42,1,NA,6.97293,0,1,0,93,NA,160789,2154,"2020-07-29 15:23:41.7486",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,0,9,1,"lottery_lose",-1,NA
"4425",4425,20209075,8,0.5,3,1,"BotR","BotL","surebet",0.410806,13.6848,36,"win",9,3,94,42,0,0,7.48887,0,0,36,94,0.410806,160789,2154,"2020-07-29 15:24:08.7188",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,0,0,9,"surebet",0,-0.444011596981099
"4426",4426,20209099,32,0.5,3,1,NA,"BotL","surebet",0.551161,59.2011,36,"win",10,3,95,42,0,1,3.82718,0,0,36,95,0.551161,160789,2154,"2020-07-29 15:25:17.8639",3,"rat",2,TRUE,TRUE,FALSE,FALSE,12,156,36,0,0,"surebet",0,-0.150105718097123
"4427",4427,20209127,0,0.5,3,1,"BotR","BotL","surebet",0.961567,46.494,36,"lose",11,3,96,42,0,0,8.76484,2,0,36,96,0.961567,160789,2154,"2020-07-29 15:26:25.6190",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,0,0,"surebet",0,0.406431564812055
"4428",4428,20209131,32,0.5,3,1,"BotR","BotL","lottery",1.57422,1.23412,0,"lose",12,3,97,42,0,2,6.57528,0,0,0,97,1.57422,160789,2154,"2020-07-29 15:26:41.2295",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,36,1,0,"surebet",0,0.899382509917249
"4429",4429,20209137,4,0.5,3,1,"BotR","BotL","surebet",0.364146,0.61834,36,"lose",13,3,98,42,0,0,5.64002,0,0,36,98,0.364146,160789,2154,"2020-07-29 15:26:53.8701",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,0,0,1,"lottery_lose",-1,-0.564577794457179
"4430",4430,20209143,0,0.5,3,1,"BotR","BotL","surebet",0.400033,0.350201,36,"win",14,3,99,42,0,1,9.16797,0,0,36,99,0.400033,160789,2154,"2020-07-29 15:27:10.7330",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,0,0,"surebet",0,-0.470585636871314
"4431",4431,20209151,4,0.5,3,1,"BotR","BotL","surebet",0.28834,1.24157,36,"lose",15,3,100,42,0,1,7.6559,0,0,36,100,0.28834,160789,2154,"2020-07-29 15:27:28.1209",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,36,0,0,"surebet",0,-0.7979923411926
"4432",4432,20209157,8,0.5,3,1,"BotR","BotL","surebet",0.344846,7.00303,36,"lose",16,3,101,42,0,0,8.93668,0,0,36,101,0.344846,160789,2154,"2020-07-29 15:27:49.1495",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,36,0,0,"surebet",0,-0.619034740012379
"4433",4433,20209163,2,0.5,3,1,"BotR","BotL","surebet",0.328113,2.02888,36,"win",17,3,102,42,0,1,5.90169,0,0,36,102,0.328113,160789,2154,"2020-07-29 15:28:03.4252",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,36,0,0,"surebet",0,-0.668774619327792
"4434",4434,20209211,2,0.5,3,1,"BotR","BotL","lottery",1.56598,99.2957,0,"lose",18,3,103,42,0,2,7.53851,0,0,0,103,1.56598,160789,2154,"2020-07-29 15:29:58.9610",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,36,1,0,"surebet",0,0.894134424500754
"4435",4435,20209235,16,0.5,3,1,"BotR","BotL","lottery",1.02154,67.2618,192,"win",19,3,104,42,0,1,3.22762,0,0,192,104,1.02154,160789,2154,"2020-07-29 15:31:18.2730",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,0,1,1,"lottery_lose",-1,0.466933891015492
"4436",4436,20209241,0,0.5,3,1,"BotR","BotL","surebet",0.424129,0.755799,36,"win",20,3,105,42,0,0,3.31841,0,0,36,105,0.424129,160789,2154,"2020-07-29 15:31:28.4504",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,192,0,1,"lottery_win",1,-0.412095026334592
"4437",4437,20209251,0,0.5,3,1,"BotR",NA,"lottery",1.57409,7.41207,0,"lose",21,3,106,42,0,1,9.9043,0,0,0,106,1.57409,160789,2154,"2020-07-29 15:31:53.5446",3,"rat",2,TRUE,FALSE,TRUE,FALSE,12,-36,36,1,0,"surebet",0,0.899299925927697
"4438",4438,20209275,2,0.5,3,1,"BotR","BotL","surebet",0.479339,51.9217,36,"win",22,3,107,42,0,0,9.19061,0,0,36,107,0.479339,160789,2154,"2020-07-29 15:33:00.0755",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,0,0,1,"lottery_lose",-1,-0.289724609058389
"4439",4439,20209321,4,0.5,3,1,NA,"BotL","violation",NA,300,0,"win",23,3,108,42,0,NA,9.57838,0,1,0,108,NA,160789,2154,"2020-07-29 15:38:12.8934",3,"rat",2,TRUE,TRUE,FALSE,FALSE,12,-12,36,9,0,"surebet",0,NA
"4440",4440,20209347,4,0.5,3,1,NA,"BotL","surebet",3.21432,103.433,36,"win",23,3,109,42,0,3,9.81359,0,0,36,109,3.21432,160789,2154,"2020-07-29 15:40:40.0923",3,"rat",2,TRUE,TRUE,FALSE,FALSE,12,-12,0,0,9,"surebet",0,1.61323842517062
"4441",4441,20209353,0,0.5,3,1,NA,"BotL","surebet",0.337574,75.0958,36,"lose",24,3,110,42,1,1,3.27445,0,0,36,110,0.337574,160789,2154,"2020-07-29 15:42:04.2365",3,"rat",2,TRUE,TRUE,FALSE,FALSE,12,-36,36,0,0,"surebet",0,-0.640347935038313
"4442",4442,20209365,2,0.5,3,1,"BotR","BotL","surebet",0.742302,61.0252,36,"lose",25,3,111,42,0,0,3.61369,0,0,36,111,0.742302,160789,2154,"2020-07-29 15:43:16.5229",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,36,0,0,"surebet",0,0.147623487871952
"4443",4443,20209395,0,0.5,3,1,"BotR","BotL","violation",NA,300,0,"lose",26,3,112,42,0,NA,7.47293,0,1,0,112,NA,160789,2154,"2020-07-29 15:48:27.2144",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,9,0,"surebet",0,NA
"4444",4444,20209419,0,0.5,3,1,"BotR","BotL","violation",NA,300,0,"lose",26,3,113,42,0,NA,9.52487,0,1,0,113,NA,160789,2154,"2020-07-29 15:53:39.9675",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,0,9,9,"surebet",0,NA
"4445",4445,20209429,0,0.5,3,1,"BotR","BotL","violation",NA,300,0,"lose",26,3,114,42,0,NA,4.6856,0,1,0,114,NA,160789,2154,"2020-07-29 15:58:47.8785",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,0,9,9,"surebet",0,NA
"4446",4446,20342073,2,0.5,3,1,NA,"BotL","surebet",0.322678,47.2197,36,"lose",2,1,2,42,2,0,7.69598,0,0,36,2,0.322678,162115,2154,"2020-08-05 13:57:03.4377",3,"rat",2,TRUE,TRUE,FALSE,FALSE,12,-24,36,0,0,"surebet",0,-0.68547775861778
"4447",4447,20342083,8,0.5,3,1,"BotR","BotL","surebet",0.274298,1.64093,36,"lose",3,1,3,42,0,1,3.00443,0,0,36,3,0.274298,162115,2154,"2020-08-05 13:57:13.4206",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,36,0,0,"surebet",0,-0.847917573946294
"4448",4448,20342103,0,0.5,3,1,NA,"BotL","surebet",0.254871,8.33213,36,"lose",4,1,4,42,0,1,9.71397,0,0,36,4,0.254871,162115,2154,"2020-08-05 13:57:36.9454",3,"rat",2,TRUE,TRUE,FALSE,FALSE,12,-36,36,0,0,"surebet",0,-0.921375145772521
"4449",4449,20342133,2,0.5,3,1,"BotR","BotL","surebet",0.308962,27.4796,36,"win",5,1,5,42,0,1,4.84599,0,0,36,5,0.308962,162115,2154,"2020-08-05 13:58:14.6915",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,36,0,0,"surebet",0,-0.728914388587225
"4450",4450,20342151,32,0.5,3,1,"BotR","BotL","lottery",1.00211,2.32092,0,"lose",6,1,6,42,0,0,7.75313,0,0,0,6,1.00211,162115,2154,"2020-08-05 13:58:31.9927",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,36,1,0,"surebet",0,0.447730375482143
"4451",4451,20342165,0,0.5,3,1,"BotR",NA,"lottery",1.06246,4.24556,0,"win",7,1,7,42,0,2,7.46828,8,0,0,7,1.06246,162115,2154,"2020-08-05 13:58:53.7379",3,"rat",2,TRUE,FALSE,TRUE,FALSE,12,-36,0,1,1,"lottery_lose",-1,0.506209572454722
"4452",4452,20342177,32,0.5,3,1,"BotR","BotL","surebet",0.378803,6.89474,36,"lose",8,1,8,42,0,0,5.74358,0,0,36,8,0.378803,162115,2154,"2020-08-05 13:59:11.4748",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,0,0,1,"lottery_lose",-1,-0.525116399549228
"4453",4453,20342191,8,0.5,3,1,"BotR","BotL","surebet",0.241951,3.63722,36,"win",9,1,9,42,0,1,9.21669,0,0,36,9,0.241951,162115,2154,"2020-08-05 13:59:29.6393",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,36,0,0,"surebet",0,-0.973397454260223
"4454",4454,20342203,8,0.5,3,1,"BotR","BotL","surebet",0.439609,4.158,36,"win",10,1,10,42,0,0,4.4317,0,0,36,10,0.439609,162115,2154,"2020-08-05 13:59:43.6045",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,36,0,0,"surebet",0,-0.376246985099048
"4455",4455,20342211,0,0.5,3,1,"BotR","BotL","surebet",0.263395,1.03245,36,"lose",11,1,11,42,0,1,5.33478,0,0,36,11,0.263395,162115,2154,"2020-08-05 13:59:55.0686",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,0,0,"surebet",0,-0.888477873983415
"4456",4456,20342221,4,0.5,3,1,"BotR","BotL","surebet",0.269897,4.31505,36,"win",12,1,12,42,0,1,4.37969,0,0,36,12,0.269897,162115,2154,"2020-08-05 14:00:08.9224",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,36,0,0,"surebet",0,-0.864092275842036
"4457",4457,20342229,16,0.5,3,1,"BotR",NA,"lottery",0.520093,11.5954,0,"lose",13,1,13,42,0,2,3.13874,0,0,0,13,0.520093,162115,2154,"2020-08-05 14:00:30.4106",3,"rat",2,TRUE,FALSE,TRUE,FALSE,12,60,36,1,0,"surebet",0,-0.208125038838105
"4458",4458,20342241,2,0.5,3,1,"BotR","BotL","surebet",0.269346,1.1687,36,"lose",14,1,14,42,0,1,4.5998,0,0,36,14,0.269346,162115,2154,"2020-08-05 14:00:41.4694",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,0,0,1,"lottery_lose",-1,-0.866135882126264
"4459",4459,20342255,4,0.5,3,1,"BotR","BotL","surebet",0.285492,8.77562,36,"win",15,1,15,42,0,0,8.71375,0,0,36,15,0.285492,162115,2154,"2020-08-05 14:01:03.8288",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,36,0,0,"surebet",0,-0.807918672888651
"4460",4460,20342277,8,0.5,3,1,"BotR","BotL","surebet",0.281644,15.777,36,"lose",16,1,16,42,0,1,5.77215,0,0,36,16,0.281644,162115,2154,"2020-08-05 14:01:30.4955",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,36,0,0,"surebet",0,-0.82148881849823
"4461",4461,20342295,0,0.5,3,1,"BotR","BotL","surebet",0.326071,4.74011,36,"lose",17,1,17,42,0,1,8.392,0,0,36,17,0.326071,162115,2154,"2020-08-05 14:01:48.9907",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,0,0,"surebet",0,-0.675017531511714
"4462",4462,20342345,2,0.5,3,1,"BotR",NA,"lottery",0.646254,42.2648,0,"lose",18,1,18,42,0,1,9.80756,0,0,0,18,0.646254,162115,2154,"2020-08-05 14:02:48.0384",3,"rat",2,TRUE,FALSE,TRUE,FALSE,12,-24,36,1,0,"surebet",0,0.00905993478225154
"4463",4463,20342355,16,0.5,3,1,"BotR","BotL","lottery",0.432082,1.60184,0,"lose",19,1,19,42,0,0,3.8133,0,0,0,19,0.432082,162115,2154,"2020-08-05 14:03:00.1620",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,0,1,1,"lottery_lose",-1,-0.393517295529985
"4464",4464,20342361,8,0.5,3,1,"BotR",NA,"lottery",0.390048,3.56682,96,"win",20,1,20,42,0,0,3.55918,0,0,96,20,0.390048,162115,2154,"2020-08-05 14:03:12.8121",3,"rat",2,TRUE,FALSE,TRUE,FALSE,12,12,0,1,1,"lottery_lose",-1,-0.495862872102932
"4465",4465,20342375,2,0.5,3,1,"BotR","BotL","surebet",0.291552,4.58293,36,"win",21,1,21,42,0,1,4.76361,0,0,36,21,0.291552,162115,2154,"2020-08-05 14:03:27.3488",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,96,0,1,"lottery_win",1,-0.78691430304491
"4466",4466,20342385,4,0.5,3,1,"BotR",NA,"lottery",0.830807,0.294254,48,"win",22,1,22,42,0,1,6.54268,0,0,48,22,0.830807,162115,2154,"2020-08-05 14:03:40.2146",3,"rat",2,TRUE,FALSE,TRUE,FALSE,12,-12,36,1,0,"surebet",0,0.26026483700397
"4467",4467,20342403,32,0.5,3,1,"BotR","BotL","lottery",0.41986,9.04382,384,"win",23,1,23,42,0,0,8.33469,0,0,384,23,0.41986,162115,2154,"2020-08-05 14:04:05.4598",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,48,1,1,"lottery_win",1,-0.422211358200182
"4468",4468,20342417,0,0.5,3,1,"BotR","BotL","surebet",0.820416,8.47997,36,"win",24,1,24,42,0,1,5.22112,0,0,36,24,0.820416,162115,2154,"2020-08-05 14:04:25.0840",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,384,0,1,"lottery_win",1,0.247678848113312
"4469",4469,20342429,0,0.5,3,1,"BotR","BotL","surebet",0.397292,12.5677,36,"win",25,1,25,42,0,0,5.49855,0,0,36,25,0.397292,162115,2154,"2020-08-05 14:04:48.7445",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,0,0,"surebet",0,-0.477461153875978
"4470",4470,20342471,0,0.5,3,1,"BotR","BotL","surebet",0.372152,70.6617,36,"lose",26,1,26,42,1,1,4.20407,0,0,36,26,0.372152,162115,2154,"2020-08-05 14:06:09.2557",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,0,0,"surebet",0,-0.5428303076078
"4471",4471,20342481,4,0.5,3,1,"BotR","BotL","surebet",0.254827,3.13127,36,"lose",27,1,27,42,0,0,5.02573,0,0,36,27,0.254827,162115,2154,"2020-08-05 14:06:22.6903",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,36,0,0,"surebet",0,-0.921547797029184
"4472",4472,20342491,16,0.5,3,1,"BotR","BotL","lottery",0.664661,4.45694,192,"win",28,1,28,42,0,1,8.91382,0,0,192,28,0.664661,162115,2154,"2020-08-05 14:06:42.6002",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,36,1,0,"surebet",0,0.0371444556642428
"4473",4473,20342505,4,0.5,3,1,"BotR","BotL","surebet",0.314367,0.461708,36,"win",29,1,29,42,0,1,6.8612,0,0,36,29,0.314367,162115,2154,"2020-08-05 14:06:55.2323",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,192,0,1,"lottery_win",1,-0.711571587362246
"4474",4474,20342513,16,0.5,3,1,NA,"BotL","surebet",0.427821,1.48442,36,"win",30,1,30,42,0,1,3.08041,0,0,36,30,0.427821,162115,2154,"2020-08-05 14:07:05.1073",3,"rat",2,TRUE,TRUE,FALSE,FALSE,12,60,36,0,0,"surebet",0,-0.4034277967738
"4475",4475,20342525,32,0.5,3,1,"BotR",NA,"lottery",0.309063,4.88705,384,"win",31,1,31,42,0,0,8.76855,0,0,384,31,0.309063,162115,2154,"2020-08-05 14:07:26.4370",3,"rat",2,TRUE,FALSE,TRUE,FALSE,12,156,36,1,0,"surebet",0,-0.728587540964882
"4476",4476,20342537,2,0.5,3,1,"BotR","BotL","surebet",0.365147,0.596135,36,"lose",32,1,32,42,0,1,8.34995,0,0,36,32,0.365147,162115,2154,"2020-08-05 14:07:40.6396",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,384,0,1,"lottery_win",1,-0.561832668345714
"4477",4477,20342567,8,0.5,3,1,NA,"BotL","surebet",1.25498,24.3337,36,"lose",33,1,33,42,0,1,7.52238,0,0,36,33,1.25498,162115,2154,"2020-08-05 14:08:19.2539",3,"rat",2,TRUE,TRUE,FALSE,FALSE,12,12,36,0,0,"surebet",0,0.672742234607563
"4478",4478,20342577,32,0.5,3,1,NA,"BotL","surebet",1.57633,1.95784,36,"win",34,1,34,42,0,3,3.92351,0,0,36,34,1.57633,162115,2154,"2020-08-05 14:08:31.5967",3,"rat",2,TRUE,TRUE,FALSE,FALSE,12,156,36,0,0,"surebet",0,0.900721958785204
"4479",4479,20342663,16,0.5,3,1,"BotR","BotL","surebet",0.423551,143.069,36,"lose",35,1,35,42,0,1,3.26658,0,0,36,35,0.423551,162115,2154,"2020-08-05 14:11:03.6137",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,36,0,0,"surebet",0,-0.413458748705245
"4480",4480,20342675,4,0.5,3,1,NA,"BotL","surebet",0.33074,1.66228,36,"lose",36,1,36,42,0,1,5.64363,0,0,36,36,0.33074,162115,2154,"2020-08-05 14:11:16.9752",3,"rat",2,TRUE,TRUE,FALSE,FALSE,12,-12,36,0,0,"surebet",0,-0.660800112354308
"4481",4481,20342697,4,0.5,3,1,"BotR","BotL","surebet",0.321065,17.1367,36,"lose",37,1,37,42,0,1,8.46971,0,0,36,37,0.321065,162115,2154,"2020-08-05 14:11:48.3002",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,36,0,0,"surebet",0,-0.690489085733285
"4482",4482,20342713,32,0.5,3,1,"BotR","BotL","surebet",0.411777,10.6602,36,"win",38,1,38,42,0,1,9.55446,0,0,36,38,0.411777,162115,2154,"2020-08-05 14:12:14.1983",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,36,0,0,"surebet",0,-0.441650739897982
"4483",4483,20342741,32,0.5,3,1,"BotR","BotL","lottery",0.64894,42.5609,0,"lose",39,1,39,42,0,0,5.80377,0,0,0,39,0.64894,162115,2154,"2020-08-05 14:13:09.4279",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,36,1,0,"surebet",0,0.0132075819310162
"4484",4484,20342751,16,0.5,3,1,"BotR","BotL","surebet",0.35941,0.705973,36,"win",40,1,40,42,0,0,6.5884,0,0,36,40,0.35941,162115,2154,"2020-08-05 14:13:22.3836",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,0,0,1,"lottery_lose",-1,-0.57766888246262
"4485",4485,20342759,8,0.5,3,1,"BotR","BotL","surebet",0.405515,2.66322,36,"win",41,1,41,42,0,0,3.89321,0,0,36,41,0.405515,162115,2154,"2020-08-05 14:13:34.7542",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,36,0,0,"surebet",0,-0.456974816336373
"4486",4486,20342785,2,0.5,3,1,"BotR","BotL","surebet",0.331926,44.1502,36,"lose",42,1,42,42,0,0,3.95293,0,0,36,42,0.331926,162115,2154,"2020-08-05 14:14:28.3148",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,36,0,0,"surebet",0,-0.657220628070151
"4487",4487,20342803,4,0.5,3,1,"BotR",NA,"lottery",0.80795,21.4922,48,"win",1,2,43,42,0,2,7.4079,0,0,48,43,0.80795,162115,2154,"2020-08-05 14:15:03.2890",3,"rat",2,TRUE,FALSE,TRUE,FALSE,12,-12,36,1,0,"surebet",0,0.232367494841899
"4488",4488,20342807,8,0.5,3,1,"BotR","BotL","surebet",0.383941,0.225811,36,"lose",2,2,44,42,0,1,5.19244,0,0,36,44,0.383941,162115,2154,"2020-08-05 14:15:14.6621",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,48,0,1,"lottery_win",1,-0.511643785626695
"4489",4489,20342811,4,0.5,3,1,"BotR","BotL","surebet",0.424919,2.53798,36,"lose",3,2,45,42,0,1,4.18129,0,0,36,45,0.424919,162115,2154,"2020-08-05 14:15:27.1553",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,36,0,0,"surebet",0,-0.410234118051481
"4490",4490,20342819,8,0.5,3,1,NA,"BotL","surebet",0.344196,0.43845,36,"lose",4,2,46,42,0,1,7.13732,0,0,36,46,0.344196,162115,2154,"2020-08-05 14:15:40.2194",3,"rat",2,TRUE,TRUE,FALSE,FALSE,12,12,36,0,0,"surebet",0,-0.620921418016939
"4491",4491,20342827,16,0.5,3,1,NA,"BotL","surebet",1.88125,10.7374,36,"lose",5,2,47,42,0,2,4.68872,0,0,36,47,1.88125,162115,2154,"2020-08-05 14:16:02.4312",3,"rat",2,TRUE,TRUE,FALSE,FALSE,12,60,36,0,0,"surebet",0,1.07755904792083
"4492",4492,20342833,32,0.5,3,1,"BotR","BotL","surebet",0.445651,2.23127,36,"win",6,2,48,42,1,0,8.09525,0,0,36,48,0.445651,162115,2154,"2020-08-05 14:16:17.8578",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,36,0,0,"surebet",0,-0.362596546088764
"4493",4493,20342837,32,0.5,3,1,"BotR",NA,"lottery",1.66234,0.439714,384,"win",7,2,49,42,0,2,4.86971,0,0,384,49,1.66234,162115,2154,"2020-08-05 14:16:32.1388",3,"rat",2,TRUE,FALSE,TRUE,FALSE,12,156,36,1,0,"surebet",0,0.953848846720724
"4494",4494,20342847,2,0.5,3,1,"BotR","BotL","surebet",0.285646,0.520535,36,"win",8,2,50,42,0,0,7.81415,0,0,36,50,0.285646,162115,2154,"2020-08-05 14:16:45.7547",3,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,384,0,1,"lottery_win",1,-0.80737939865464
