"","sessiondate","subjid","days_post_surgery","sessid","mean_chose_lott","event","region","sb_change","area","side"
"1360","2020-11-29",2166,89,186641,0.523809523809524,NA,NA,NA,"control","control"
"1361","2020-11-30",2166,90,186847,0.571428571428571,NA,NA,NA,"control","control"
"1362","2020-12-01",2166,91,187095,0.478260869565217,NA,NA,NA,"control","control"
"1363","2020-12-02",2166,92,187291,0.380952380952381,NA,NA,NA,"control","control"
"1364","2020-12-03",2166,93,187497,0.545454545454545,"Bilateral PPC 600ng","Bilateral PPC","Surebet change","PPC","Both"
"1365","2020-12-04",2166,94,187695,0.392857142857143,NA,NA,NA,"control","control"
"1366","2020-12-05",2166,95,187903,0.563636363636364,NA,NA,NA,"control","control"
"1367","2020-12-06",2166,96,188101,0.553846153846154,NA,NA,NA,"control","control"
"1368","2020-12-07",2166,97,188367,0.617283950617284,NA,NA,NA,"control","control"
"1369","2020-12-08",2166,98,188635,0.566037735849057,NA,NA,NA,"control","control"
"1370","2020-12-09",2166,99,188841,0.48936170212766,NA,NA,NA,"control","control"
"1371","2020-12-10",2166,100,189035,0.545454545454545,"Bilateral PPC 600ng","Bilateral PPC","Surebet change","PPC","Both"
"1372","2020-12-11",2166,101,189231,0.613636363636364,NA,NA,NA,"control","control"
"1373","2020-12-12",2166,102,189437,0.5,NA,NA,NA,"control","control"
"1374","2020-12-13",2166,103,189635,0.574468085106383,NA,NA,NA,"control","control"
"1375","2020-12-14",2166,104,189835,0.435897435897436,NA,NA,NA,"control","control"
"1376","2020-12-15",2166,105,190037,0.558139534883721,NA,NA,NA,"control","control"
"1377","2020-12-16",2166,106,190237,0.575757575757576,NA,NA,NA,"control","control"
"1378","2020-12-17",2166,107,190423,0.333333333333333,"Bilateral FOF 300ng","Bilateral FOF","Surebet change","FOF","Both"
"1379","2020-12-18",2166,108,190607,0.413793103448276,NA,NA,NA,"control","control"
"1380","2020-12-19",2166,109,190827,0.36,NA,NA,NA,"control","control"
"1381","2020-12-20",2166,110,191019,0.4375,NA,NA,NA,"control","control"
"1382","2020-12-21",2166,111,191209,0.352941176470588,NA,NA,NA,"control","control"
"1383","2020-12-22",2166,112,191405,0.181818181818182,NA,NA,NA,"control","control"
"1384","2020-12-23",2166,113,191621,0.256410256410256,NA,NA,NA,"control","control"
"1385","2020-12-24",2166,114,191815,0,"Introducing free choice",NA,"Surebet change","control","control"
"1386","2020-12-25",2166,115,192007,0.538461538461538,NA,NA,NA,"control","control"
"1387","2020-12-26",2166,116,192193,0.307692307692308,NA,NA,NA,"control","control"
"1388","2020-12-27",2166,117,192381,0.333333333333333,NA,NA,NA,"control","control"
"1389","2020-12-29",2166,119,192765,0.380952380952381,NA,NA,NA,"control","control"
"1390","2020-12-30",2166,120,192957,0.4,NA,NA,NA,"control","control"
"1391","2020-12-31",2166,121,193131,0.3,NA,NA,NA,"control","control"
"1392","2021-01-01",2166,122,193325,0.352941176470588,NA,NA,NA,"control","control"
"1393","2021-01-02",2166,123,193517,0.428571428571429,NA,NA,NA,"control","control"
"1394","2021-01-03",2166,124,193705,0.538461538461538,NA,NA,NA,"control","control"
"1395","2021-01-04",2166,125,193891,0.555555555555556,NA,NA,NA,"control","control"
"1396","2021-01-05",2166,126,194085,0.529411764705882,NA,NA,NA,"control","control"
"1397","2021-01-06",2166,127,194275,0.472222222222222,NA,NA,NA,"control","control"
"1398","2021-01-07",2166,128,194457,0.5,NA,NA,NA,"control","control"
"1399","2021-01-08",2166,129,194629,0.0833333333333333,"Left FOF + Left PPC 900ng","Left FOF + Left PPC",NA,"Both","Left"
"1400","2021-01-09",2166,130,194861,0.375,NA,NA,NA,"control","control"
"1401","2021-01-10",2166,131,195069,0.45,NA,NA,NA,"control","control"
"1402","2021-01-11",2166,132,195273,0.470588235294118,NA,NA,NA,"control","control"
"1403","2021-01-12",2166,133,195481,0.576923076923077,NA,NA,NA,"control","control"
"1404","2021-01-13",2166,134,195685,0.411764705882353,NA,NA,NA,"control","control"
"1405","2021-01-14",2166,135,195893,0.5,NA,NA,NA,"control","control"
"1406","2021-01-15",2166,136,196107,0.473684210526316,"Right FOF+Right PPC 900ng","Right FOF+Right PPC",NA,"Both","Right"
"1407","2021-01-16",2166,137,196329,0.56,NA,NA,NA,"control","control"
"1408","2021-01-17",2166,138,196537,0.55,NA,NA,NA,"control","control"
"1409","2021-01-18",2166,139,196751,0.638888888888889,NA,NA,"Surebet change","control","control"
"1410","2021-01-19",2166,140,196961,0.551724137931034,NA,NA,NA,"control","control"
"1411","2021-01-20",2166,141,197169,0.676470588235294,NA,NA,NA,"control","control"
"1412","2021-01-21",2166,142,197365,0.8,NA,NA,NA,"control","control"
"1413","2021-01-22",2166,143,197581,0.277777777777778,"Bilateral FOF 300ng","Bilateral FOF",NA,"FOF","Both"
"1414","2021-01-23",2166,144,197797,0.64,NA,NA,NA,"control","control"
"1415","2021-01-24",2166,145,198007,0.521739130434783,NA,NA,"Surebet change","control","control"
"1416","2021-01-25",2166,146,198201,0.529411764705882,NA,NA,NA,"control","control"
"1417","2021-01-26",2166,147,198371,0.484848484848485,NA,NA,NA,"control","control"
"1418","2021-01-27",2166,148,198619,0.362068965517241,NA,NA,NA,"control","control"
"1419","2021-01-28",2166,149,198841,0.285714285714286,NA,NA,NA,"control","control"
"1420","2021-01-29",2166,150,199077,0.571428571428571,"Right PPC 600ng","Right PPC",NA,"PPC","Right"
"1421","2021-01-30",2166,151,199325,0.467532467532468,NA,NA,NA,"control","control"
"1422","2021-01-31",2166,152,199597,0.56,NA,NA,NA,"control","control"
"1423","2021-02-01",2166,153,199839,0.564516129032258,NA,NA,NA,"control","control"
"1424","2021-02-02",2166,154,200077,0.386666666666667,NA,NA,NA,"control","control"
"1425","2021-02-03",2166,155,200311,0.411764705882353,NA,NA,NA,"control","control"
"1426","2021-02-04",2166,156,200551,0.432432432432432,NA,NA,NA,"control","control"
"1427","2021-02-05",2166,157,200781,0.294117647058824,"Left PPC 600ng","Left PPC","Surebet change","PPC","Left"
"1428","2021-02-06",2166,158,201021,0.366666666666667,NA,NA,NA,"control","control"
"1429","2021-02-07",2166,159,201259,0.235294117647059,NA,NA,NA,"control","control"
"1430","2021-02-08",2166,160,201485,0.1875,NA,NA,NA,"control","control"
"1431","2021-02-09",2166,161,201723,0.222222222222222,"Left FOF 300ng","Left FOF",NA,"FOF","Left"
"1432","2021-02-10",2166,162,201951,0.151515151515152,NA,NA,NA,"control","control"
"1433","2021-02-11",2166,163,202179,0.323529411764706,NA,NA,NA,"control","control"
"1434","2021-02-12",2166,164,202407,0.133333333333333,NA,NA,NA,"control","control"
"1435","2021-02-13",2166,165,202629,0.2,NA,NA,NA,"control","control"
"1436","2021-02-14",2166,166,202857,0.416666666666667,NA,NA,NA,"control","control"
"1437","2021-02-15",2166,167,203135,0.3,NA,NA,"Surebet change","control","control"
"1438","2021-02-16",2166,168,203365,0.434782608695652,NA,NA,NA,"control","control"
"1439","2021-02-17",2166,169,203587,0.591836734693878,NA,NA,NA,"control","control"
"1440","2021-02-18",2166,170,203819,0.685185185185185,NA,NA,NA,"control","control"
"1441","2021-02-20",2166,172,204281,0.597014925373134,NA,NA,NA,"control","control"
"1442","2021-02-21",2166,173,204517,0.508771929824561,NA,NA,NA,"control","control"
"1443","2021-02-22",2166,174,204745,0.48936170212766,NA,NA,NA,"control","control"
"1444","2021-02-23",2166,175,204969,0.727272727272727,"Right FOF 300ng","Right FOF",NA,"FOF","Right"
"1445","2021-02-24",2166,176,205181,0.508771929824561,NA,NA,NA,"control","control"
"1446","2021-02-25",2166,177,205411,0.543859649122807,NA,NA,NA,"control","control"
