"","trialid","lottery_mag","lottery_prob","sb_mag","fixation_time","lottery_poke","surebet_poke","subj_choice","RT_choice","RT_fixation","reward_received","lottery_outcome","trial_in_block","block_number","trial_number","block_length","ex_fixation","ex_choice","ITI","ex_ITI","viol","reward","trialnum","RT","sessid","subjid","trialtime","individual","species_name","species","forced","forced_surebet","forced_lottery","is_side_choice","total_rew_multi","delta_ev","prev_reward","choice","prev_choice","prev_outcome_s","prev_outcome","log_RT","lottery_side","pro_right_delta_ev","choose_right","drug","volume","concentration","dosage","infusion","infusion_bino","region","infusion_side","fof_ppc"
"1577",20071157,32,0.5,3,1,"BotR","BotL","lottery",1.03552,0.858723,384,"win",31,2,79,48,0,1,9.37715,0,0,384,79,1.03552,159531,2153,"2020-07-22 15:54:42.7998",2,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,36,1,0,"surebet",0,0.739683946668068,"BotR",156,1,"control",0,0,0,"control",0,"control","control","control"
"1578",20071165,0,0.5,3,1,"BotR","BotL","surebet",0.40474,1.37409,36,"lose",32,2,80,48,0,1,9.3067,0,0,36,80,0.40474,159531,2153,"2020-07-22 15:54:59.2482",2,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,384,0,1,"lottery_win",1,-0.199730162678436,"BotR",-36,0,"control",0,0,0,"control",0,"control","control","control"
"1579",20071219,8,0.5,3,1,"BotR","BotL","surebet",0.468758,70.7155,36,"lose",33,2,81,48,0,0,6.10451,0,0,36,81,0.468758,159531,2153,"2020-07-22 15:56:21.9339",2,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,36,0,0,"surebet",0,-0.0528884045162958,"BotR",12,0,"control",0,0,0,"control",0,"control","control","control"
"1580",20071293,0,0.5,3,1,"BotR","BotL","surebet",0.551859,125.996,36,"win",34,2,82,48,0,1,8.93469,0,0,36,82,0.551859,159531,2153,"2020-07-22 15:58:42.4873",2,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,0,0,"surebet",0,0.110317530543517,"BotR",-36,0,"control",0,0,0,"control",0,"control","control","control"
"1581",20071303,2,0.5,3,1,"BotR","BotL","surebet",0.39006,1.92001,36,"lose",35,2,83,48,0,0,6.72089,0,0,36,83,0.39006,159531,2153,"2020-07-22 15:58:56.5592",2,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,36,0,0,"surebet",0,-0.236674474877517,"BotR",-24,0,"control",0,0,0,"control",0,"control","control","control"
"1582",20071543,2,0.5,3,1,"BotR","BotL","surebet",0.729062,13.9704,36,"win",38,2,87,48,0,1,8.20536,0,0,36,87,0.729062,159531,2153,"2020-07-22 16:08:10.0809",2,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,36,0,0,"surebet",0,0.388783728081306,"BotR",-24,0,"control",0,0,0,"control",0,"control","control","control"
"1583",20071673,32,0.5,3,1,"BotR","BotL","lottery",0.317747,18.6938,0,"lose",40,2,89,48,0,1,6.86519,0,0,0,89,0.317747,159531,2153,"2020-07-22 16:13:05.5673",2,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,192,1,1,"lottery_win",1,-0.441719579681692,"BotR",156,1,"control",0,0,0,"control",0,"control","control","control"
"1584",20071689,16,0.5,3,1,"BotR","BotL","lottery",0.425963,5.77331,192,"win",41,2,90,48,0,1,5.99088,0,0,192,90,0.425963,159531,2153,"2020-07-22 16:13:25.1669",2,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,0,1,1,"lottery_lose",-1,-0.14862256028474,"BotR",60,1,"control",0,0,0,"control",0,"control","control","control"
"1585",20071695,2,0.5,3,1,"BotR","BotL","surebet",0.725617,3.45428,36,"win",42,2,91,48,0,1,7.8159,0,0,36,91,0.725617,159531,2153,"2020-07-22 16:13:42.1145",2,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,192,0,1,"lottery_win",1,0.384047279090964,"BotR",-24,0,"control",0,0,0,"control",0,"control","control","control"
"1586",20071879,2,0.5,3,1,"BotR","BotL","surebet",0.386238,158.835,36,"lose",45,2,96,48,0,0,9.62576,0,0,36,96,0.386238,159531,2153,"2020-07-22 16:24:30.9149",2,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,0,0,9,"surebet",0,-0.246521288553778,"BotR",-24,0,"control",0,0,0,"control",0,"control","control","control"
"1587",20071885,8,0.5,3,1,"BotR","BotL","lottery",0.321654,0.520463,0,"lose",46,2,97,48,0,1,4.06748,0,0,0,97,0.321654,159531,2153,"2020-07-22 16:24:42.0638",2,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,36,1,0,"surebet",0,-0.429498614664758,"BotR",12,1,"control",0,0,0,"control",0,"control","control","control"
"1588",20071931,4,0.5,3,1,"BotR","BotL","surebet",0.515615,173.323,36,"lose",47,2,98,48,0,1,9.45443,0,0,36,98,0.515615,159531,2153,"2020-07-22 16:27:50.5896",2,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,0,0,1,"lottery_lose",-1,0.0423853146395374,"BotR",-12,0,"control",0,0,0,"control",0,"control","control","control"
"1589",20071941,0,0.5,3,1,"BotR","BotL","surebet",0.944597,80.252,36,"win",48,2,99,48,0,2,8.47777,0,0,36,99,0.944597,159531,2153,"2020-07-22 16:29:26.4754",2,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,0,0,"surebet",0,0.647783333187533,"BotR",-36,0,"control",0,0,0,"control",0,"control","control","control"
"1590",20071945,0,0.5,3,1,"BotR","BotL","surebet",0.323566,1.47085,36,"lose",1,3,100,48,0,0,3.26158,0,0,36,100,0.323566,159531,2153,"2020-07-22 16:29:36.5591",2,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,0,0,"surebet",0,-0.423571936642807,"BotR",-36,0,"control",0,0,0,"control",0,"control","control","control"
"1591",20071951,16,0.5,3,1,"BotR","BotL","surebet",0.361712,62.6206,36,"win",2,3,101,48,0,0,7.45711,0,0,36,101,0.361712,159531,2153,"2020-07-22 16:30:52.6427",2,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,36,0,0,"surebet",0,-0.312126733248485,"BotR",60,0,"control",0,0,0,"control",0,"control","control","control"
"1592",20071955,0,0.5,3,1,"BotR","BotL","surebet",0.372225,37.9718,36,"lose",3,3,102,48,0,1,4.27269,0,0,36,102,0.372225,159531,2153,"2020-07-22 16:31:40.3903",2,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,0,0,"surebet",0,-0.283476538180335,"BotR",-36,0,"control",0,0,0,"control",0,"control","control","control"
"1593",20071959,0,0.5,3,1,"BotR","BotL","surebet",0.341318,3.81423,36,"lose",5,3,104,48,0,1,6.89738,0,0,36,104,0.341318,159531,2153,"2020-07-22 16:33:13.1492",2,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,96,0,1,"lottery_win",1,-0.370160454274623,"BotR",-36,0,"control",0,0,0,"control",0,"control","control","control"
"1594",20071971,4,0.5,3,1,"BotR","BotL","surebet",0.27686,251.788,36,"win",6,3,105,48,0,0,4.66003,0,0,36,105,0.27686,159531,2153,"2020-07-22 16:37:34.6246",2,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,36,0,0,"surebet",0,-0.57946308506236,"BotR",-12,0,"control",0,0,0,"control",0,"control","control","control"
"1595",20207293,16,0.5,3,1,"BotR","BotL","lottery",0.271176,0.787816,192,"win",2,1,2,48,0,1,5.32701,0,0,192,2,0.271176,160787,2153,"2020-07-29 14:22:18.7384",2,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,36,1,0,"surebet",0,-0.600206991746895,"BotR",60,1,"control",0,0,0,"control",0,"control","control","control"
"1596",20207319,16,0.5,3,1,"BotR","BotL","lottery",0.262256,18.1081,0,"lose",3,1,3,48,0,1,8.93998,0,0,0,3,0.262256,160787,2153,"2020-07-29 14:22:52.5975",2,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,192,1,1,"lottery_win",1,-0.633653922374945,"BotR",60,1,"control",0,0,0,"control",0,"control","control","control"
"1597",20207339,32,0.5,3,1,"BotR","BotL","lottery",0.4226,9.0444,384,"win",4,1,4,48,0,0,9.07923,0,0,384,4,0.4226,160787,2153,"2020-07-29 14:23:18.6379",2,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,0,1,1,"lottery_lose",-1,-0.156548943139993,"BotR",156,1,"control",0,0,0,"control",0,"control","control","control"
"1598",20207355,2,0.5,3,1,"BotR","BotL","surebet",0.297063,9.25931,36,"win",5,1,5,48,0,0,3.32272,0,0,36,5,0.297063,160787,2153,"2020-07-29 14:23:37.6353",2,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,384,0,1,"lottery_win",1,-0.509030810801652,"BotR",-24,0,"control",0,0,0,"control",0,"control","control","control"
"1599",20207369,2,0.5,3,1,"BotR","BotL","surebet",0.29428,0.892692,36,"win",6,1,6,48,0,0,3.79425,0,0,36,6,0.29428,160787,2153,"2020-07-29 14:23:46.8281",2,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,36,0,0,"surebet",0,-0.518443353257886,"BotR",-24,0,"control",0,0,0,"control",0,"control","control","control"
"1600",20207381,4,0.5,3,1,"BotR","BotL","lottery",0.252069,0.971684,0,"lose",7,1,7,48,0,1,6.20489,2,0,0,7,0.252069,160787,2153,"2020-07-29 14:24:00.7315",2,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,36,1,0,"surebet",0,-0.673272188765703,"BotR",-12,1,"control",0,0,0,"control",0,"control","control","control"
"1601",20207387,4,0.5,3,1,"BotR","BotL","surebet",0.407278,0.257127,36,"win",8,1,8,48,0,1,7.98552,0,0,36,8,0.407278,160787,2153,"2020-07-29 14:24:15.5337",2,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,0,0,1,"lottery_lose",-1,-0.193479049366522,"BotR",-12,0,"control",0,0,0,"control",0,"control","control","control"
"1602",20207407,32,0.5,3,1,"BotR","BotL","lottery",0.302294,0.370648,384,"win",9,1,9,48,0,1,9.46223,0,0,384,9,0.302294,160787,2153,"2020-07-29 14:24:34.1830",2,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,36,1,0,"surebet",0,-0.491574994566786,"BotR",156,1,"control",0,0,0,"control",0,"control","control","control"
"1603",20207423,16,0.5,3,1,"BotR","BotL","lottery",0.41524,7.01111,192,"win",10,1,10,48,0,1,4.01989,0,0,192,10,0.41524,160787,2153,"2020-07-29 14:24:52.6162",2,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,384,1,1,"lottery_win",1,-0.174118381996905,"BotR",60,1,"control",0,0,0,"control",0,"control","control","control"
"1604",20207431,16,0.5,3,1,"BotR","BotL","lottery",0.429068,1.04891,0,"lose",11,1,11,48,0,1,8.84674,0,0,0,11,0.429068,160787,2153,"2020-07-29 14:25:09.1314",2,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,192,1,1,"lottery_win",1,-0.141359633796515,"BotR",60,1,"control",0,0,0,"control",0,"control","control","control"
"1605",20207441,2,0.5,3,1,"BotR","BotL","surebet",0.364633,0.254737,36,"win",12,1,12,48,0,1,6.86913,0,0,36,12,0.364633,160787,2153,"2020-07-29 14:25:21.0775",2,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,0,0,1,"lottery_lose",-1,-0.304083680025075,"BotR",-24,0,"control",0,0,0,"control",0,"control","control","control"
"1606",20207475,8,0.5,3,1,"BotR","BotL","surebet",0.370123,2.73651,36,"lose",15,1,15,48,0,1,6.06759,0,0,36,15,0.370123,160787,2153,"2020-07-29 14:26:02.7660",2,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,48,0,1,"lottery_win",1,-0.289139665494665,"BotR",12,0,"control",0,0,0,"control",0,"control","control","control"
"1607",20207487,32,0.5,3,1,"BotR","BotL","lottery",0.326027,0.268374,384,"win",16,1,16,48,0,0,7.16195,0,0,384,16,0.326027,160787,2153,"2020-07-29 14:26:17.6699",2,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,36,1,0,"surebet",0,-0.415994848298911,"BotR",156,1,"control",0,0,0,"control",0,"control","control","control"
"1608",20207505,0,0.5,3,1,"BotR","BotL","surebet",0.35916,11.9858,36,"lose",17,1,17,48,0,1,6.59581,0,0,36,17,0.35916,160787,2153,"2020-07-29 14:26:41.9266",2,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,384,0,1,"lottery_win",1,-0.319207076669341,"BotR",-36,0,"control",0,0,0,"control",0,"control","control","control"
"1609",20207539,4,0.5,3,1,"BotR","BotL","surebet",0.445055,0.55781,36,"lose",19,1,19,48,0,1,6.10985,0,0,36,19,0.445055,160787,2153,"2020-07-29 14:27:27.3439",2,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,36,0,0,"surebet",0,-0.104777178287386,"BotR",-12,0,"control",0,0,0,"control",0,"control","control","control"
"1610",20207573,4,0.5,3,1,"BotR","BotL","surebet",0.303846,0.240218,36,"win",21,1,21,48,0,1,9.5622,0,0,36,21,0.303846,160787,2153,"2020-07-29 14:28:00.1147",2,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,192,0,1,"lottery_win",1,-0.486454054217561,"BotR",-12,0,"control",0,0,0,"control",0,"control","control","control"
"1611",20207591,0,0.5,3,1,"BotR","BotL","surebet",0.27579,0.657504,36,"lose",22,1,22,48,0,0,4.92429,0,0,36,22,0.27579,160787,2153,"2020-07-29 14:28:10.5963",2,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,0,0,"surebet",0,-0.583335341778176,"BotR",-36,0,"control",0,0,0,"control",0,"control","control","control"
"1612",20207615,0,0.5,3,1,"BotR","BotL","surebet",0.614453,0.683274,36,"win",23,1,23,48,0,1,8.74149,0,0,36,23,0.614453,160787,2153,"2020-07-29 14:28:26.0812",2,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,0,0,"surebet",0,0.217757392811906,"BotR",-36,0,"control",0,0,0,"control",0,"control","control","control"
"1613",20207675,16,0.5,3,1,"BotR","BotL","lottery",0.304967,0.335065,192,"win",25,1,25,48,0,0,6.85611,0,0,192,25,0.304967,160787,2153,"2020-07-29 14:29:27.6684",2,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,96,1,1,"lottery_win",1,-0.482771474289537,"BotR",60,1,"control",0,0,0,"control",0,"control","control","control"
"1614",20207693,2,0.5,3,1,"BotR","BotL","surebet",0.290074,1.43377,36,"win",26,1,26,48,0,0,5.60884,0,0,36,26,0.290074,160787,2153,"2020-07-29 14:29:39.4180",2,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,192,0,1,"lottery_win",1,-0.532838985478579,"BotR",-24,0,"control",0,0,0,"control",0,"control","control","control"
"1615",20207709,8,0.5,3,1,"BotR","BotL","lottery",0.241206,5.65235,0,"lose",27,1,27,48,0,0,6.87044,0,0,0,27,0.241206,160787,2153,"2020-07-29 14:29:58.3358",2,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,36,1,0,"surebet",0,-0.717323708156421,"BotR",12,1,"control",0,0,0,"control",0,"control","control","control"
"1616",20207733,32,0.5,3,1,"BotR","BotL","lottery",0.277814,0.674212,0,"lose",29,1,29,48,0,0,3.18623,0,0,0,29,0.277814,160787,2153,"2020-07-29 14:30:19.5974",2,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,36,1,0,"surebet",0,-0.576023223303217,"BotR",156,1,"control",0,0,0,"control",0,"control","control","control"
"1617",20207757,32,0.5,3,1,"BotR","BotL","lottery",0.270726,7.02396,0,"lose",30,1,30,48,0,1,9.68492,0,0,0,30,0.270726,160787,2153,"2020-07-29 14:30:42.9647",2,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,0,1,1,"lottery_lose",-1,-0.601867809029122,"BotR",156,1,"control",0,0,0,"control",0,"control","control","control"
"1618",20207771,4,0.5,3,1,"BotR","BotL","surebet",0.282815,3.95344,36,"lose",31,1,31,48,0,0,6.89898,0,0,36,31,0.282815,160787,2153,"2020-07-29 14:30:58.6678",2,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,0,0,1,"lottery_lose",-1,-0.558182074687769,"BotR",-12,0,"control",0,0,0,"control",0,"control","control","control"
"1619",20207841,32,0.5,3,1,"BotR","BotL","lottery",0.422972,0.728568,0,"lose",33,1,33,48,0,0,9.01441,0,0,0,33,0.422972,160787,2153,"2020-07-29 14:33:20.7229",2,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,36,1,0,"surebet",0,-0.155669065320009,"BotR",156,1,"control",0,0,0,"control",0,"control","control","control"
"1620",20207855,0,0.5,3,1,"BotR","BotL","surebet",0.91786,2.12622,36,"win",35,1,35,48,0,1,3.66865,0,0,36,35,0.91786,160787,2153,"2020-07-29 14:33:48.2829",2,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,0,0,1,"lottery_lose",-1,0.61906982522178,"BotR",-36,0,"control",0,0,0,"control",0,"control","control","control"
"1621",20207861,8,0.5,3,1,"BotR","BotL","lottery",0.276908,0.397614,0,"lose",36,1,36,48,0,1,8.48305,0,0,0,36,0.276908,160787,2153,"2020-07-29 14:34:03.6418",2,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,36,1,0,"surebet",0,-0.579289727265882,"BotR",12,1,"control",0,0,0,"control",0,"control","control","control"
"1622",20207889,2,0.5,3,1,"BotR","BotL","surebet",0.531678,2.4208,36,"lose",39,1,39,48,0,1,8.41185,0,0,36,39,0.531678,160787,2153,"2020-07-29 14:35:05.1763",2,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,36,0,0,"surebet",0,0.0730629946161102,"BotR",-24,0,"control",0,0,0,"control",0,"control","control","control"
"1623",20207903,0,0.5,3,1,"BotR","BotL","lottery",1.51817,17.6607,0,"win",40,1,40,48,0,2,7.30454,0,0,0,40,1.51817,160787,2153,"2020-07-29 14:35:36.5694",2,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,1,0,"surebet",0,1.12228589282309,"BotR",-36,1,"control",0,0,0,"control",0,"control","control","control"
"1624",20207943,4,0.5,3,1,"BotR","BotL","surebet",0.307628,59.2191,36,"lose",41,1,41,48,0,1,4.38692,0,0,36,41,0.307628,160787,2153,"2020-07-29 14:36:47.0170",2,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,0,0,1,"lottery_lose",-1,-0.474083787525002,"BotR",-12,0,"control",0,0,0,"control",0,"control","control","control"
"1625",20207955,8,0.5,3,1,"BotR","BotL","surebet",0.289029,2.8993,36,"win",42,1,42,48,0,1,5.60546,0,0,36,42,0.289029,160787,2153,"2020-07-29 14:37:00.6410",2,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,36,0,0,"surebet",0,-0.536448019223081,"BotR",12,0,"control",0,0,0,"control",0,"control","control","control"
"1626",20207975,8,0.5,3,1,"BotR","BotL","lottery",0.340164,7.77413,96,"win",44,1,44,48,0,1,8.72731,0,0,96,44,0.340164,160787,2153,"2020-07-29 14:37:43.7080",2,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,36,1,0,"surebet",0,-0.37354719406535,"BotR",12,1,"control",0,0,0,"control",0,"control","control","control"
"1627",20207989,8,0.5,3,1,"BotR","BotL","surebet",0.399924,1.30248,36,"lose",45,1,45,48,0,1,8.50244,0,0,36,45,0.399924,160787,2153,"2020-07-29 14:37:58.5186",2,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,96,0,1,"lottery_win",1,-0.211700519266254,"BotR",12,0,"control",0,0,0,"control",0,"control","control","control"
"1628",20207993,2,0.5,3,1,"BotR","BotL","surebet",0.245209,1.06168,36,"lose",46,1,46,48,0,0,6.26578,0,0,36,46,0.245209,160787,2153,"2020-07-29 14:38:10.5370",2,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,36,0,0,"surebet",0,-0.700864140202663,"BotR",-24,0,"control",0,0,0,"control",0,"control","control","control"
"1629",20208045,16,0.5,3,1,"BotR","BotL","lottery",0.330284,85.4689,192,"win",47,1,47,48,0,0,3.887,0,0,192,47,0.330284,160787,2153,"2020-07-29 14:39:47.1356",2,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,36,1,0,"surebet",0,-0.403022157909883,"BotR",60,1,"control",0,0,0,"control",0,"control","control","control"
"1630",20208059,8,0.5,3,1,"BotR","BotL","surebet",0.360528,0.937138,36,"lose",1,2,49,48,0,0,4.30007,0,0,36,49,0.360528,160787,2153,"2020-07-29 14:40:11.3161",2,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,0,0,1,"lottery_lose",-1,-0.315405424710184,"BotR",12,0,"control",0,0,0,"control",0,"control","control","control"
"1631",20208071,0,0.5,3,1,"BotR","BotL","surebet",0.492218,22.7166,36,"win",2,2,50,48,0,1,4.08184,0,0,36,50,0.492218,160787,2153,"2020-07-29 14:40:43.8181",2,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,0,0,"surebet",0,-0.00405334053388128,"BotR",-36,0,"control",0,0,0,"control",0,"control","control","control"
"1632",20208075,4,0.5,3,1,"BotR","BotL","surebet",0.412092,1.07945,36,"win",3,2,51,48,0,0,7.04306,0,0,36,51,0.412092,160787,2153,"2020-07-29 14:40:57.4814",2,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,36,0,0,"surebet",0,-0.1817284229295,"BotR",-12,0,"control",0,0,0,"control",0,"control","control","control"
"1633",20208093,32,0.5,3,1,"BotR","BotL","lottery",0.290112,1.33941,384,"win",5,2,53,48,0,0,3.01311,0,0,384,53,0.290112,160787,2153,"2020-07-29 14:41:29.0992",2,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,36,1,0,"surebet",0,-0.532707993003565,"BotR",156,1,"control",0,0,0,"control",0,"control","control","control"
"1634",20208167,0,0.5,3,1,"BotR","BotL","surebet",0.472139,96.9134,36,"lose",7,2,55,48,0,1,3.75193,0,0,36,55,0.472139,160787,2153,"2020-07-29 14:43:32.4344",2,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,0,0,"surebet",0,-0.0457016145650881,"BotR",-36,0,"control",0,0,0,"control",0,"control","control","control"
"1635",20208179,16,0.5,3,1,"BotR","BotL","lottery",0.701213,6.92644,192,"win",8,2,56,48,0,2,8.61557,0,0,192,56,0.701213,160787,2153,"2020-07-29 14:43:55.6202",2,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,36,1,0,"surebet",0,0.349836644199594,"BotR",60,1,"control",0,0,0,"control",0,"control","control","control"
"1636",20208189,16,0.5,3,1,"BotR","BotL","lottery",0.302684,4.7226,0,"lose",9,2,57,48,0,1,3.88752,0,0,0,57,0.302684,160787,2153,"2020-07-29 14:44:10.9411",2,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,192,1,1,"lottery_win",1,-0.490285691306089,"BotR",60,1,"control",0,0,0,"control",0,"control","control","control"
"1637",20208197,16,0.5,3,1,"BotR","BotL","lottery",0.356575,9.63202,0,"lose",10,2,58,48,0,0,6.13305,0,0,0,58,0.356575,160787,2153,"2020-07-29 14:44:33.2267",2,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,0,1,1,"lottery_lose",-1,-0.326430451912463,"BotR",60,1,"control",0,0,0,"control",0,"control","control","control"
"1638",20208201,2,0.5,3,1,"BotR","BotL","surebet",1.09926,1.28544,36,"win",11,2,59,48,0,1,3.72749,0,0,36,59,1.09926,160787,2153,"2020-07-29 14:44:44.6898",2,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,0,0,1,"lottery_lose",-1,0.799417456809259,"BotR",-24,0,"control",0,0,0,"control",0,"control","control","control"
"1639",20208217,8,0.5,3,1,"BotR","BotL","lottery",0.328373,9.15582,0,"lose",13,2,61,48,0,1,3.50967,0,0,0,61,0.328373,160787,2153,"2020-07-29 14:45:25.4024",2,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,0,1,1,"lottery_lose",-1,-0.408824890932433,"BotR",12,1,"control",0,0,0,"control",0,"control","control","control"
"1640",20208233,32,0.5,3,1,"BotR","BotL","lottery",0.355165,24.4052,384,"win",14,2,62,48,0,0,3.47271,0,0,384,62,0.355165,160787,2153,"2020-07-29 14:45:59.9237",2,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,0,1,1,"lottery_lose",-1,-0.330392578094964,"BotR",156,1,"control",0,0,0,"control",0,"control","control","control"
"1641",20208253,0,0.5,3,1,"BotR","BotL","surebet",1.0383,1.05123,36,"lose",16,2,64,48,0,0,4.19126,0,0,36,64,1.0383,160787,2153,"2020-07-29 14:46:28.6960",2,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,0,0,1,"lottery_lose",-1,0.742364990987459,"BotR",-36,0,"control",0,0,0,"control",0,"control","control","control"
"1642",20208261,8,0.5,3,1,"BotR","BotL","surebet",0.761726,1.38955,36,"win",17,2,65,48,0,1,6.27834,0,0,36,65,0.761726,160787,2153,"2020-07-29 14:46:42.5259",2,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,36,0,0,"surebet",0,0.432611862647795,"BotR",12,0,"control",0,0,0,"control",0,"control","control","control"
"1643",20208269,8,0.5,3,1,"BotR","BotL","surebet",0.435285,2.65515,36,"win",18,2,66,48,0,0,4.64496,0,0,36,66,0.435285,160787,2153,"2020-07-29 14:46:55.0483",2,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,36,0,0,"surebet",0,-0.12697405935122,"BotR",12,0,"control",0,0,0,"control",0,"control","control","control"
"1644",20208281,8,0.5,3,1,"BotR","BotL","surebet",0.510322,1.62684,36,"lose",19,2,67,48,0,0,5.20412,0,0,36,67,0.510322,160787,2153,"2020-07-29 14:47:07.3055",2,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,36,0,0,"surebet",0,0.0320668507136493,"BotR",12,0,"control",0,0,0,"control",0,"control","control","control"
"1645",20208515,2,0.5,3,1,"BotR","BotL","surebet",1.64051,238.266,36,"win",21,2,70,48,0,1,4.79642,0,0,36,70,1.64051,160787,2153,"2020-07-29 14:56:45.8913",2,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,0,0,9,"surebet",0,1.19978739976316,"BotR",-24,0,"control",0,0,0,"control",0,"control","control","control"
"1646",20208523,16,0.5,3,1,"BotR","BotL","surebet",1.20072,0.929555,36,"win",22,2,71,48,0,1,4.09294,0,0,36,71,1.20072,160787,2153,"2020-07-29 14:56:58.5827",2,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,36,0,0,"surebet",0,0.88770160752611,"BotR",60,0,"control",0,0,0,"control",0,"control","control","control"
"1647",20208553,0,0.5,3,1,"BotR","BotL","surebet",0.515037,21.6607,36,"win",24,2,73,48,0,1,6.82236,0,0,36,73,0.515037,160787,2153,"2020-07-29 14:58:30.4857",2,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,0,0,"surebet",0,0.0412636944212771,"BotR",-36,0,"control",0,0,0,"control",0,"control","control","control"
"1648",20208619,4,0.5,3,1,"BotR","BotL","surebet",0.41716,171.213,36,"lose",25,2,74,48,0,1,9.51715,0,0,36,74,0.41716,160787,2153,"2020-07-29 15:01:36.7968",2,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,36,0,0,"surebet",0,-0.169505207068937,"BotR",-12,0,"control",0,0,0,"control",0,"control","control","control"
"1649",20208629,32,0.5,3,1,"BotR","BotL","lottery",0.295476,2.6715,0,"lose",26,2,75,48,0,1,5.08145,0,0,0,75,0.295476,160787,2153,"2020-07-29 15:01:51.0771",2,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,36,1,0,"surebet",0,-0.51438743304829,"BotR",156,1,"control",0,0,0,"control",0,"control","control","control"
