"","trialid","lottery_mag","lottery_prob","sb_mag","fixation_time","lottery_poke","surebet_poke","subj_choice","RT_choice","RT_fixation","reward_received","lottery_outcome","trial_in_block","block_number","trial_number","block_length","ex_fixation","ex_choice","ITI","ex_ITI","viol","reward","trialnum","RT","sessid","subjid","trialtime","region","volume","drug","concentration","infusion","infusion_bino","dosage","infusion_side","fof_ppc","is_side_choice","lottery_side","choice_side"
"4796",24482861,8,0.5,3,1,"BotL","BotR","surebet",0.590477,48.3886,24,"win",7,2,61,54,0,1,5.38706,0,0,24,61,0.590477,199589,2160,"2021-01-31 14:25:38.1747","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotL","right"
"4797",24482873,8,0.5,3,1,"BotL","BotR","lottery",0.850919,0.702092,64,"win",8,2,62,54,0,1,5.8803,0,0,64,62,0.850919,199589,2160,"2021-01-31 14:25:50.5967","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotL","left"
"4798",24482887,2,0.5,3,1,"BotL","BotR","surebet",0.529604,1.2423,24,"lose",9,2,63,54,0,1,5.52461,0,0,24,63,0.529604,199589,2160,"2021-01-31 14:26:02.8674","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotL","right"
"4799",24482903,8,0.5,3,1,"BotL","BotR","surebet",0.418772,0.222526,24,"lose",10,2,64,54,0,1,5.54764,0,0,24,64,0.418772,199589,2160,"2021-01-31 14:26:14.1733","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotL","right"
"4800",24482931,8,0.5,3,1,NA,"BotR","surebet",1.64801,3.39909,24,"win",12,2,66,54,0,2,5.97367,0,0,24,66,1.64801,199589,2160,"2021-01-31 14:26:41.5794","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotL","right"
"4801",24482947,2,0.5,3,1,"BotL","BotR","surebet",0.567553,1.96121,24,"win",13,2,67,54,0,0,5.45165,0,0,24,67,0.567553,199589,2160,"2021-01-31 14:26:53.7627","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotL","right"
"4802",24482967,32,0.5,3,1,"BotL",NA,"lottery",0.583297,3.38836,256,"win",14,2,68,54,0,1,5.57771,0,0,256,68,0.583297,199589,2160,"2021-01-31 14:27:08.8884","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotL","left"
"4803",24482985,0,0.5,3,1,"BotL","BotR","surebet",0.660576,7.40606,24,"lose",15,2,69,54,0,1,5.68822,0,0,24,69,0.660576,199589,2160,"2021-01-31 14:27:27.5539","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotL","right"
"4804",24483015,8,0.5,3,1,"BotL",NA,"lottery",2.10616,0.790197,0,"lose",17,2,71,54,0,2,5.54441,0,0,0,71,2.10616,199589,2160,"2021-01-31 14:27:52.6078","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotL","left"
"4805",24483033,2,0.5,3,1,NA,"BotR","surebet",0.315,0.339933,24,"lose",18,2,72,54,0,1,5.65679,0,0,24,72,0.315,199589,2160,"2021-01-31 14:28:04.4720","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotL","right"
"4806",24483071,0,0.5,3,1,"BotL","BotR","surebet",0.363781,17.6745,24,"lose",19,2,73,54,0,1,5.57856,0,0,24,73,0.363781,199589,2160,"2021-01-31 14:28:34.5477","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotL","right"
"4807",24483083,2,0.5,3,1,"BotL","BotR","surebet",0.350324,0.773424,24,"lose",20,2,74,54,0,0,5.69416,0,0,24,74,0.350324,199589,2160,"2021-01-31 14:28:45.6249","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotL","right"
"4808",24483097,4,0.5,3,1,NA,"BotR","surebet",0.458275,0.212922,24,"lose",22,2,76,54,0,0,5.5995,0,0,24,76,0.458275,199589,2160,"2021-01-31 14:29:10.4216","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotL","right"
"4809",24483111,2,0.5,3,1,"BotL","BotR","surebet",0.403671,0.261583,24,"lose",23,2,77,54,0,0,5.52827,0,0,24,77,0.403671,199589,2160,"2021-01-31 14:29:21.5354","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotL","right"
"4810",24483119,16,0.5,3,1,"BotL","BotR","lottery",0.670667,1.14941,128,"win",24,2,78,54,0,1,5.53752,0,0,128,78,0.670667,199589,2160,"2021-01-31 14:29:34.1981","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotL","left"
"4811",24483135,16,0.5,3,1,"BotL","BotR","lottery",0.866943,0.829944,0,"lose",25,2,79,54,0,1,5.41781,0,0,0,79,0.866943,199589,2160,"2021-01-31 14:29:47.5346","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotL","left"
"4812",24483175,2,0.5,3,1,"BotL","BotR","surebet",0.538412,29.2146,24,"lose",26,2,80,54,0,0,5.17821,0,0,24,80,0.538412,199589,2160,"2021-01-31 14:30:27.5740","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotL","right"
"4813",24483191,32,0.5,3,1,"BotL","BotR","lottery",0.694807,0.654059,0,"lose",27,2,81,54,0,0,5.28845,0,0,0,81,0.694807,199589,2160,"2021-01-31 14:30:40.3687","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotL","left"
"4814",24483201,4,0.5,3,1,"BotL","BotR","surebet",0.550482,0.776668,24,"lose",28,2,82,54,0,0,5.58777,0,0,24,82,0.550482,199589,2160,"2021-01-31 14:30:52.2613","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotL","right"
"4815",24483225,16,0.5,3,1,NA,"BotR","surebet",4.49056,0.897903,24,"win",29,2,83,54,0,5,5.53052,0,0,24,83,4.49056,199589,2160,"2021-01-31 14:31:07.7063","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotL","right"
"4816",24483231,8,0.5,3,1,"BotL","BotR","surebet",0.44676,0.165518,24,"win",30,2,84,54,0,0,5.37547,0,0,24,84,0.44676,199589,2160,"2021-01-31 14:31:17.8344","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotL","right"
"4817",24483247,32,0.5,3,1,"BotL","BotR","lottery",0.698831,0.301598,256,"win",31,2,85,54,0,0,5.77138,0,0,256,85,0.698831,199589,2160,"2021-01-31 14:31:30.0546","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotL","left"
"4818",24483269,0,0.5,3,1,"BotL","BotR","surebet",0.732065,2.44632,24,"win",32,2,86,54,0,0,5.49487,0,0,24,86,0.732065,199589,2160,"2021-01-31 14:31:42.9021","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotL","right"
"4819",24483279,16,0.5,3,1,"BotL","BotR","lottery",0.601518,0.23896,0,"lose",33,2,87,54,0,0,5.75129,0,0,0,87,0.601518,199589,2160,"2021-01-31 14:31:55.6756","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotL","left"
"4820",24483293,4,0.5,3,1,"BotL",NA,"lottery",1.6795,0.220792,0,"lose",34,2,88,54,0,2,5.21636,0,0,0,88,1.6795,199589,2160,"2021-01-31 14:32:08.9420","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotL","left"
"4821",24483305,4,0.5,3,1,"BotL","BotR","surebet",0.509163,0.138645,24,"win",35,2,89,54,0,0,5.29833,0,0,24,89,0.509163,199589,2160,"2021-01-31 14:32:20.4318","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotL","right"
"4822",24483321,32,0.5,3,1,"BotL","BotR","lottery",0.517486,4.56463,0,"lose",36,2,90,54,0,0,5.12829,0,0,0,90,0.517486,199589,2160,"2021-01-31 14:32:36.7880","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotL","left"
"4823",24483325,0,0.5,3,1,"BotL","BotR","surebet",0.629485,0.125427,24,"lose",37,2,91,54,0,1,5.27283,0,0,24,91,0.629485,199589,2160,"2021-01-31 14:32:47.6744","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotL","right"
"4824",24483345,0,0.5,3,1,"BotL",NA,"lottery",1.50444,3.31856,0,"win",38,2,92,54,0,1,5.39835,0,0,0,92,1.50444,199589,2160,"2021-01-31 14:33:03.0018","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotL","left"
"4825",24483373,4,0.5,3,1,"BotL","BotR","surebet",1.21494,6.88341,24,"lose",39,2,93,54,0,4,5.34348,0,0,24,93,1.21494,199589,2160,"2021-01-31 14:33:27.5601","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotL","right"
"4826",24483399,2,0.5,3,1,"BotL","BotR","surebet",0.412534,20.5807,24,"lose",40,2,94,54,0,0,5.77213,0,0,24,94,0.412534,199589,2160,"2021-01-31 14:33:59.1529","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotL","right"
"4827",24483407,0,0.5,3,1,"BotL","BotR","surebet",0.418127,0.921302,24,"lose",41,2,95,54,0,1,5.02594,0,0,24,95,0.418127,199589,2160,"2021-01-31 14:34:09.9647","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotL","right"
"4828",24483473,16,0.5,3,1,"BotL",NA,"lottery",0.591452,49.6105,0,"lose",42,2,96,54,1,0,5.11894,0,0,0,96,0.591452,199589,2160,"2021-01-31 14:35:11.4712","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotL","left"
"4829",24483487,32,0.5,3,1,"BotL","BotR","surebet",0.609659,0.492781,24,"lose",43,2,97,54,0,0,5.04291,0,0,24,97,0.609659,199589,2160,"2021-01-31 14:35:22.3940","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotL","right"
"4830",24483509,8,0.5,3,1,"BotL","BotR","surebet",0.538122,5.80789,24,"lose",44,2,98,54,0,0,5.22569,0,0,24,98,0.538122,199589,2160,"2021-01-31 14:35:39.1652","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotL","right"
"4831",24483519,0,0.5,3,1,NA,"BotR","surebet",0.518475,1.91164,24,"win",45,2,99,54,0,0,5.50083,0,0,24,99,0.518475,199589,2160,"2021-01-31 14:35:51.3183","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotL","right"
"4832",24483531,32,0.5,3,1,"BotL","BotR","lottery",0.759625,0.206165,256,"win",46,2,100,54,0,0,5.28442,0,0,256,100,0.759625,199589,2160,"2021-01-31 14:36:02.9448","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotL","left"
"4833",24483555,16,0.5,3,1,"BotL","BotR","lottery",0.672835,11.3302,0,"lose",47,2,101,54,0,1,5.8384,0,0,0,101,0.672835,199589,2160,"2021-01-31 14:36:26.9462","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotL","left"
"4834",24483603,0,0.5,3,1,"BotL","BotR","surebet",0.514512,37.8838,24,"win",48,2,102,54,0,1,5.28909,0,0,24,102,0.514512,199589,2160,"2021-01-31 14:37:15.4706","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotL","right"
"4835",24483783,2,0.5,3,1,"BotL",NA,"lottery",0.885924,122.727,16,"win",49,2,103,54,0,1,5.21087,0,0,16,103,0.885924,199589,2160,"2021-01-31 14:39:28.9275","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotL","left"
"4836",24483797,4,0.5,3,1,"BotL","BotR","surebet",0.368049,0.522475,24,"win",50,2,104,54,0,1,5.77305,0,0,24,104,0.368049,199589,2160,"2021-01-31 14:39:41.2563","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotL","right"
"4837",24483823,16,0.5,3,1,"BotL","BotR","lottery",1.20013,8.23689,0,"lose",52,2,106,54,0,1,5.21961,0,0,0,106,1.20013,199589,2160,"2021-01-31 14:40:14.8182","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotL","left"
"4838",24483837,16,0.5,3,1,"BotL","BotR","lottery",1.06303,0.122335,128,"win",53,2,107,54,0,1,5.60688,0,0,128,107,1.06303,199589,2160,"2021-01-31 14:40:26.8905","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotL","left"
"4839",24483851,4,0.5,3,1,"BotL","BotR","surebet",0.420976,1.52659,24,"lose",54,2,108,54,0,0,5.29315,0,0,24,108,0.420976,199589,2160,"2021-01-31 14:40:39.4086","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotL","right"
"4840",24483957,8,0.5,3,1,"BotL","BotR","surebet",1.4251,110.843,24,"win",1,3,109,54,0,1,5.22098,0,0,24,109,1.4251,199589,2160,"2021-01-31 14:42:42.9474","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotL","right"
"4841",24483965,16,0.5,3,1,"BotL","BotR","lottery",0.638734,0.392731,128,"win",2,3,110,54,0,0,5.91656,0,0,128,110,0.638734,199589,2160,"2021-01-31 14:42:55.4044","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotL","left"
"4842",24483987,2,0.5,3,1,"BotL","BotR","surebet",0.43667,1.4988,24,"win",4,3,112,54,0,1,5.18561,0,0,24,112,0.43667,199589,2160,"2021-01-31 14:43:23.0841","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotL","right"
"4843",24483999,0,0.5,3,1,"BotL","BotR","surebet",0.426785,0.588063,24,"lose",5,3,113,54,0,1,5.26459,0,0,24,113,0.426785,199589,2160,"2021-01-31 14:43:35.5735","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotL","right"
"4844",24484185,2,0.5,3,1,"BotL","BotR","surebet",0.578601,53.9837,24,"lose",6,3,115,54,0,1,5.76552,0,0,24,115,0.578601,199589,2160,"2021-01-31 14:48:40.0181","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotL","right"
"4845",24485039,8,0.5,3,1,NA,"BotR","surebet",2.04764,131.045,24,"win",7,3,121,54,0,1,5.75792,0,0,24,121,2.04764,199589,2160,"2021-01-31 15:16:48.7822","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotL","right"
"4846",24485043,16,0.5,3,1,NA,"BotR","surebet",0.787579,0.64486,24,"lose",8,3,122,54,0,0,5.39677,0,0,24,122,0.787579,199589,2160,"2021-01-31 15:17:00.6636","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotL","right"
"4847",24485055,0,0.5,3,1,"BotL",NA,"lottery",3.81409,0.320549,0,"lose",9,3,123,54,0,6,5.65058,0,0,0,123,3.81409,199589,2160,"2021-01-31 15:17:17.8098","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotL","left"
"4848",24485063,0,0.5,3,1,NA,"BotR","surebet",0.273299,16.7384,24,"win",10,3,124,54,0,1,5.04475,0,0,24,124,0.273299,199589,2160,"2021-01-31 15:17:45.4147","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotL","right"
"4849",24485069,4,0.5,3,1,"BotL","BotR","surebet",0.545714,1.24862,24,"lose",11,3,125,54,0,1,5.78396,0,0,24,125,0.545714,199589,2160,"2021-01-31 15:17:59.8659","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotL","right"
"4850",24485081,0,0.5,3,1,"BotL","BotR","surebet",0.5813,21.8279,24,"win",12,3,126,54,0,0,5.08121,0,0,24,126,0.5813,199589,2160,"2021-01-31 15:18:32.5486","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotL","right"
"4851",24485083,4,0.5,3,1,"BotL","BotR","surebet",0.963377,0.219171,24,"win",13,3,127,54,0,1,5.97955,0,0,24,127,0.963377,199589,2160,"2021-01-31 15:18:45.8043","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotL","right"
"4852",24485089,16,0.5,3,1,"BotL","BotR","lottery",0.642588,0.203077,0,"lose",14,3,128,54,0,0,5.25646,0,0,0,128,0.642588,199589,2160,"2021-01-31 15:18:58.0832","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotL","left"
"4853",24485091,2,0.5,3,1,"BotL","BotR","surebet",0.954146,0.182666,24,"lose",15,3,129,54,0,1,5.60317,0,0,24,129,0.954146,199589,2160,"2021-01-31 15:19:10.1079","Left PPC",0,"control",0,"after",0,"0","L","control",FALSE,"BotL","right"
"4854",24334789,16,0.5,3,1,NA,"BotL","surebet",1.78878,41.0296,36,"lose",1,1,2,60,0,3,5.20652,0,0,36,2,1.78878,198373,2165,"2021-01-26 13:59:15.9955","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","left"
"4855",24334809,2,0.5,3,1,NA,"BotL","surebet",0.287875,6.27599,36,"win",2,1,3,60,0,1,6.42496,0,0,36,3,0.287875,198373,2165,"2021-01-26 13:59:35.7755","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","left"
"4856",24334825,16,0.5,3,1,NA,"BotL","surebet",0.41336,3.49831,36,"win",3,1,4,60,2,0,3.82186,0,0,36,4,0.41336,198373,2165,"2021-01-26 13:59:50.2649","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","left"
"4857",24334835,32,0.5,3,1,NA,"BotL","surebet",1.38071,4.80246,36,"win",4,1,5,60,0,1,3.02549,0,0,36,5,1.38071,198373,2165,"2021-01-26 14:00:03.8342","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","left"
"4858",24334853,32,0.5,3,1,NA,"BotL","surebet",1.18115,7.7173,36,"lose",5,1,6,60,0,1,5.50206,0,0,36,6,1.18115,198373,2165,"2021-01-26 14:00:22.3521","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","left"
"4859",24334883,4,0.5,3,1,"BotR","BotL","surebet",0.298049,8.88867,36,"win",6,1,7,60,0,0,6.21308,1,0,36,7,0.298049,198373,2165,"2021-01-26 14:00:46.7439","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","left"
"4860",24334907,32,0.5,3,1,"BotR","BotL","lottery",0.369405,2.715,384,"win",7,1,8,60,0,0,7.69747,0,0,384,8,0.369405,198373,2165,"2021-01-26 14:01:04.5404","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","right"
"4861",24334923,2,0.5,3,1,"BotR","BotL","surebet",0.302909,1.81233,36,"win",8,1,9,60,0,0,4.03903,0,0,36,9,0.302909,198373,2165,"2021-01-26 14:01:17.3040","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","left"
"4862",24334939,4,0.5,3,1,"BotR","BotL","surebet",0.380195,1.73805,36,"lose",9,1,10,60,0,0,4.92485,0,0,36,10,0.380195,198373,2165,"2021-01-26 14:01:31.1812","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","left"
"4863",24334955,0,0.5,3,1,"BotR","BotL","surebet",0.425456,2.17657,36,"win",10,1,11,60,0,0,4.47749,0,0,36,11,0.425456,198373,2165,"2021-01-26 14:01:44.9014","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","left"
"4864",24334973,8,0.5,3,1,"BotR","BotL","surebet",0.266559,0.22892,36,"lose",11,1,12,60,0,0,5.97429,0,0,36,12,0.266559,198373,2165,"2021-01-26 14:01:58.1389","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","left"
"4865",24334991,4,0.5,3,1,"BotR","BotL","surebet",0.268327,0.474239,36,"win",12,1,13,60,0,0,7.27025,0,0,36,13,0.268327,198373,2165,"2021-01-26 14:02:13.0677","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","left"
"4866",24335029,2,0.5,3,1,"BotR",NA,"lottery",1.20276,0.817854,0,"lose",14,1,15,60,0,2,7.22669,0,0,0,15,1.20276,198373,2165,"2021-01-26 14:02:49.5526","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","right"
"4867",24335057,8,0.5,3,1,"BotR","BotL","lottery",1.22795,15.1595,0,"lose",15,1,16,60,0,0,3.33791,0,0,0,16,1.22795,198373,2165,"2021-01-26 14:03:15.4558","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","right"
"4868",24335631,2,0.5,3,1,"BotR","BotL","surebet",0.359404,144.688,36,"lose",16,1,18,60,0,0,3.97617,0,0,36,18,0.359404,198373,2165,"2021-01-26 14:10:59.1079","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","left"
"4869",24335663,16,0.5,3,1,"BotR","BotL","lottery",0.363722,7.86432,0,"lose",17,1,19,60,0,0,7.42413,0,0,0,19,0.363722,198373,2165,"2021-01-26 14:11:20.9382","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","right"
"4870",24335675,8,0.5,3,1,"BotR","BotL","lottery",0.44683,0.69096,96,"win",18,1,20,60,0,0,4.43356,0,0,96,20,0.44683,198373,2165,"2021-01-26 14:11:33.2314","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","right"
"4871",24335699,2,0.5,3,1,NA,"BotL","surebet",0.319596,0.234396,36,"lose",19,1,21,60,0,1,7.19468,0,0,36,21,0.319596,198373,2165,"2021-01-26 14:11:47.9083","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","left"
"4872",24335721,4,0.5,3,1,"BotR",NA,"lottery",1.1361,0.483155,0,"lose",20,1,22,60,0,1,6.95798,0,0,0,22,1.1361,198373,2165,"2021-01-26 14:12:02.6642","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","right"
"4873",24335737,0,0.5,3,1,"BotR","BotL","surebet",0.275009,0.286713,36,"lose",21,1,23,60,0,0,3.44783,0,0,36,23,0.275009,198373,2165,"2021-01-26 14:12:13.3884","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","left"
"4874",24335755,4,0.5,3,1,"BotR","BotL","surebet",0.242906,0.447076,36,"win",22,1,24,60,0,0,6.8925,0,0,36,24,0.242906,198373,2165,"2021-01-26 14:12:27.7413","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","left"
"4875",24335787,4,0.5,3,1,"BotR","BotL","lottery",0.412403,12.8673,0,"lose",23,1,25,60,0,0,6.42658,0,0,0,25,0.412403,198373,2165,"2021-01-26 14:12:53.6024","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","right"
"4876",24335805,32,0.5,3,1,"BotR","BotL","lottery",0.659033,3.30168,0,"lose",24,1,26,60,0,1,6.53646,0,0,0,26,0.659033,198373,2165,"2021-01-26 14:13:10.3734","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","right"
"4877",24335835,32,0.5,3,1,"BotR",NA,"lottery",0.420087,8.19781,384,"win",25,1,27,60,0,0,4.93859,0,0,384,27,0.420087,198373,2165,"2021-01-26 14:13:31.1061","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","right"
"4878",24335855,8,0.5,3,1,NA,"BotL","surebet",0.38943,1.27692,36,"lose",26,1,28,60,0,0,7.00804,0,0,36,28,0.38943,198373,2165,"2021-01-26 14:13:46.4462","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","left"
"4879",24335875,32,0.5,3,1,"BotR","BotL","lottery",0.490852,1.23131,384,"win",27,1,29,60,0,0,3.21493,0,0,384,29,0.490852,198373,2165,"2021-01-26 14:13:58.6508","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","right"
"4880",24335897,8,0.5,3,1,"BotR",NA,"lottery",0.99056,0.903403,96,"win",28,1,30,60,0,1,7.50533,0,0,96,30,0.99056,198373,2165,"2021-01-26 14:14:15.0542","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","right"
"4881",24336093,16,0.5,3,1,"BotR","BotL","lottery",0.423065,25.4382,192,"win",32,1,34,60,0,0,6.57678,0,0,192,34,0.423065,198373,2165,"2021-01-26 14:17:47.1015","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","right"
"4882",24336113,2,0.5,3,1,"BotR","BotL","surebet",0.324479,1.04019,36,"win",34,1,36,60,0,1,4.73957,0,0,36,36,0.324479,198373,2165,"2021-01-26 14:18:14.3397","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","left"
"4883",24336129,16,0.5,3,1,"BotR","BotL","lottery",0.422524,1.85481,0,"lose",35,1,37,60,0,0,6.83873,0,0,0,37,0.422524,198373,2165,"2021-01-26 14:18:29.6134","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","right"
"4884",24336163,8,0.5,3,1,"BotR","BotL","surebet",0.329796,35.0144,36,"lose",36,1,38,60,0,1,4.57022,0,0,36,38,0.329796,198373,2165,"2021-01-26 14:19:15.0160","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","left"
"4885",24336199,4,0.5,3,1,NA,"BotL","surebet",1.4846,0.811452,36,"lose",38,1,40,60,0,1,6.81019,0,0,36,40,1.4846,198373,2165,"2021-01-26 14:20:03.9714","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","left"
"4886",24337741,16,0.5,3,1,NA,"BotL","surebet",0.378735,212.876,36,"lose",39,1,51,60,0,1,7.36825,0,0,36,51,0.378735,198373,2165,"2021-01-26 15:15:21.8486","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","left"
"4887",24362881,32,0.5,3,1,NA,"BotL","surebet",2.41408,7.03199,36,"win",3,1,3,60,0,2,6.56513,0,0,36,3,2.41408,198621,2165,"2021-01-27 14:18:54.7464","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","left"
"4888",24362897,8,0.5,3,1,NA,"BotL","surebet",0.264524,0.765106,36,"lose",4,1,4,60,0,0,6.72419,0,0,36,4,0.264524,198621,2165,"2021-01-27 14:19:09.0770","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","left"
"4889",24363003,4,0.5,3,1,NA,"BotL","surebet",0.381766,94.2365,36,"win",5,1,5,60,0,0,4.10306,0,0,36,5,0.381766,198621,2165,"2021-01-27 14:20:54.4518","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","left"
"4890",24363019,16,0.5,3,1,"BotR","BotL","lottery",0.689323,4.41082,192,"win",6,1,6,60,0,0,4.81275,0,0,192,6,0.689323,198621,2165,"2021-01-27 14:21:11.2830","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","right"
"4891",24363089,4,0.5,3,1,"BotR","BotL","surebet",0.383238,36.614,36,"win",8,1,8,60,0,0,3.61132,0,0,36,8,0.383238,198621,2165,"2021-01-27 14:22:15.4225","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","left"
"4892",24363187,16,0.5,3,1,"BotR","BotL","lottery",0.744161,43.9805,0,"lose",10,1,10,60,0,0,4.16553,0,0,0,10,0.744161,198621,2165,"2021-01-27 14:23:29.8313","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","right"
"4893",24363259,0,0.5,3,1,"BotR","BotL","surebet",0.331101,67.9299,36,"lose",11,1,11,60,0,0,3.85962,0,0,36,11,0.331101,198621,2165,"2021-01-27 14:24:46.1120","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","left"
"4894",24363277,2,0.5,3,1,"BotR","BotL","surebet",0.327034,2.14885,36,"win",12,1,12,60,0,0,5.2577,0,0,36,12,0.327034,198621,2165,"2021-01-27 14:25:00.7468","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","left"
"4895",24363309,32,0.5,3,1,"BotR","BotL","lottery",0.322028,19.505,0,"lose",13,1,13,60,0,0,5.06703,0,0,0,13,0.322028,198621,2165,"2021-01-27 14:25:31.8169","Right PPC",0,"control",0,"before",0,"0","R","control",FALSE,"BotR","right"
