"","rho1","rho2","rho3","rho4","rho5","rho6","rho7","rho8","sigma1","sigma2","sigma3","sigma4","sigma5","sigma6","sigma7","sigma8","omega_rational1","omega_rational2","omega_rational3","omega_rational4","omega_rational5","omega_rational6","omega_rational7","omega_rational8","omega_lottery1","omega_lottery2","omega_lottery3","omega_lottery4","omega_lottery5","omega_lottery6","omega_lottery7","omega_lottery8","omega_surebet1","omega_surebet2","omega_surebet3","omega_surebet4","omega_surebet5","omega_surebet6","omega_surebet7","omega_surebet8","lp__1","lp__2","lp__3","lp__4","lp__5","lp__6","lp__7","lp__8","dataset"
"1420",0.649189033938475,0.608918639725525,0.510880214071384,0.434049024901951,0.490853213074562,0.58500228847005,0.482926481426029,0.509539917665233,1.82079263767789,2.1394097690661,1.43434991742388,0.541276804197621,0.585598515528783,0.578633531234852,0.892176078676626,1.26090744038892,0.729268689078267,0.766460201812758,0.94260244417831,0.818130410255619,0.650057629517459,0.782810929462756,0.953703983472682,0.932231263556558,0.16455122163565,0.215518263889864,0.00292370068460779,0.0653108733068248,0.165785204441913,0.174656829068048,0.0348934878017799,0.0353680029571382,0.106180089286083,0.0180215342973781,0.0544738551370826,0.116558716437557,0.184157166040628,0.0425322414691956,0.0114025287255382,0.0324007334863042,-133.470115825887,-139.450330693629,-101.128666350047,-109.716002846814,-148.050395723562,-150.762927731213,-90.640496632095,-94.314790036068,"Control"
"1421",0.677367006977956,0.653501358572908,0.485117697777345,0.362883429756226,0.546261332937084,0.623962333832076,0.46362125687278,0.474998245656218,1.70483841218123,3.05291673182575,1.25535251470187,0.410362907294302,0.389738286045415,1.2452653959964,0.778936256248054,0.738210725364174,0.766142142565455,0.789422180551418,0.959053875828323,0.862944387377369,0.61831771526525,0.707240954489146,0.935448002151141,0.882106524611085,0.21199706852261,0.197979933239374,0.00967404359625323,0.0576488098439326,0.148677125408417,0.167674425215165,0.0160141667718755,0.0616167812945394,0.0218607889119345,0.0125978862092079,0.0312720805754235,0.0794068027786988,0.233005159326333,0.125084620295689,0.0485378310769839,0.0562766940943758,-132.641249106209,-139.165144588258,-99.7315601177014,-111.134533089942,-148.71864972437,-150.042264003647,-90.845279582658,-93.3798045626308,"Control"
"1422",0.760271466988871,0.741364784623541,0.502717390797452,0.437827343648514,0.448166096046459,0.599960685531282,0.533463590494997,0.487011052929831,2.99282163938476,6.61173360095639,1.13874926456835,0.974794485992406,0.310797534565051,0.84388785685628,1.34109842167985,1.01300989918246,0.819282111671142,0.873283539473628,0.939512069023164,0.896017911466141,0.660459219047268,0.73488609219126,0.885498672011936,0.90648404657025,0.121707789971382,0.11273261363521,0.0159921659397545,0.045684895265163,0.188687544725289,0.199692312231413,0.0108259393235929,0.0584864553800642,0.0590100983574762,0.0139838468911624,0.0444957650370816,0.058297193268696,0.150853236227443,0.065421595577327,0.103675388664471,0.0350294980496862,-130.642335073959,-145.826885216808,-99.2614150163229,-111.143049758606,-149.971285596949,-147.657587268062,-91.5942835785415,-93.1368329592316,"Control"
"1423",0.684932259341285,0.694774830303769,0.491640459667892,0.411036351572479,0.598121319037834,0.686961237030209,0.52387523527532,0.460596127627487,1.46805070112616,2.47159345171488,1.0677140505016,0.532622785385747,0.478263500606082,1.4291495721397,1.14119396510205,0.451860574803556,0.680915228734752,0.737326544969946,0.960758883779459,0.600931331799031,0.649037205678878,0.813363298104912,0.945344997838371,0.884153357291878,0.216467487340388,0.256852195980942,0.0193525927795448,0.0593831643805982,0.145283603441965,0.102542168224754,0.0346537847929943,0.0683272960250833,0.10261728392486,0.0058212590491124,0.0198885234409958,0.339685503820371,0.205679190879157,0.0840945336703336,0.0200012173686348,0.0475193466830388,-133.827045111546,-139.84716925636,-100.143610161926,-115.063157460511,-149.475515228642,-155.847785747205,-92.191422186197,-94.6305582308832,"Control"
"1424",0.714750977085042,0.719109963851204,0.468363219190995,0.418429631409974,0.505411191569282,0.625545055671493,0.480122599434026,0.489732754555207,2.10317884377863,3.89911365375971,1.15524000598814,0.563695280824139,1.62291661808716,1.0344772590578,0.822713482146991,0.984980853313199,0.749526387373217,0.771592105102461,0.95194561069768,0.897787683995012,0.754851459823111,0.694228853358383,0.939613913981787,0.894154895499555,0.179246243837425,0.162353648392043,0.0125595056410864,0.0390761643946221,0.109803553948303,0.258780755172325,0.0420710600864637,0.0484243903849958,0.0712273687893581,0.0660542465054956,0.0354948836612336,0.0631361516103655,0.135344986228586,0.0469903914692923,0.0183150259317494,0.0574207141154496,-130.799458446681,-139.014424333584,-99.884069237679,-110.45925177553,-152.561052891393,-149.570307120449,-90.4648394531318,-93.9431117913472,"Control"
"1425",0.66808441908376,0.695414202490678,0.474447696610172,0.410360864463539,0.469202291699225,0.626045969567065,0.50923577146237,0.512626473315554,1.82137354440392,3.00170481345225,1.14549392384848,0.677733939015918,0.542934265857486,1.15429201106112,0.920168029417306,0.925658362628341,0.75764677766024,0.751991809952226,0.951050354781065,0.779822499474181,0.588706906575281,0.684507087107316,0.946719653679181,0.889547790400485,0.197819283505963,0.19962343863929,0.03616115171509,0.0611811251869447,0.16553963663591,0.229503540777134,0.0392172762963123,0.0830984432124366,0.0445339388337976,0.0483847514084838,0.0127884935038445,0.158996375338875,0.245753456788809,0.0859893721155505,0.0140630700245063,0.0273537663870785,-130.900176407111,-137.05169352263,-100.676148077286,-108.620977414,-150.088732181826,-148.170115023671,-92.8981982531241,-93.5126741114417,"Control"
"1426",0.661772114161732,0.678086584958156,0.430602639415428,0.434856832439837,0.444123008026847,0.580511073374837,0.51391382698176,0.519542864149828,1.48408809914271,2.2754597901941,0.737626683270806,0.682279651336912,0.368317767061819,0.868438663820411,1.13072222783086,1.25110951174411,0.826216193012025,0.784534387124349,0.926297791586222,0.747341791760729,0.779195369335368,0.633674752788558,0.921473909368237,0.924798984660068,0.147960033148157,0.190359508555651,0.0251265612792506,0.107049142981129,0.129541973282291,0.270328571834099,0.00719433810144311,0.0248466212078834,0.0258237738398184,0.0251061043199997,0.0485756471345273,0.145609065258141,0.0912626573823405,0.0959966753773432,0.0713317525303195,0.0503543941320489,-132.066152298124,-136.829835084393,-102.776049438659,-112.265673640359,-151.447849002416,-149.55150066615,-90.9347499077138,-95.6812312547724,"Control"
"1427",0.641408987958449,0.708254464510752,0.510143838823368,0.434301144066324,0.567874425142698,0.59939087481388,0.462553333372996,0.478493370977702,1.7496529098832,3.31872849564611,1.57206786274182,0.738879584254369,0.97712963711208,0.683707017761776,1.03328892533625,0.772903031654656,0.775150207476337,0.734359745098249,0.923863450736611,0.892754093719003,0.630401278155942,0.692725929175811,0.952923402826928,0.920553764360083,0.160826887422679,0.24680671880657,0.00786375637585976,0.0203907434025994,0.101288127603707,0.231141823215248,0.0292445107809625,0.0572557456805079,0.0640229051009838,0.0188335360951805,0.0682727928875289,0.0868551628783971,0.268310594240351,0.0761322476089409,0.0178320863921099,0.0221904899594092,-131.256780283741,-138.51857862414,-100.307380128016,-110.72581083847,-152.802441898414,-147.800141666847,-91.5718213445614,-92.7791956042756,"Control"
"1428",0.700090226163164,0.763746192069579,0.567141221936788,0.401264145853506,0.441391744579704,0.533781656580648,0.487401471160178,0.432267062005527,1.80672594994191,3.51487292546638,1.64164929927434,0.481851761883421,0.317897120554234,0.575792000787627,0.926210512975613,0.671758618233119,0.803822548887652,0.781122034622071,0.876972874326771,0.825212795009732,0.640304126351728,0.668723015282237,0.933244554489017,0.914450250417361,0.148964311810043,0.180645011593658,0.0439698752575358,0.0547096920245205,0.146643039982452,0.274170708465181,0.0162421371269068,0.069947223927219,0.0472131393023049,0.0382329537842711,0.0790572504156935,0.120077512965748,0.21305283366582,0.057106276252582,0.0505133083840758,0.0156025256554195,-130.657464398792,-137.164375574395,-102.500208990712,-108.599701515162,-150.882083082711,-150.117183406397,-89.6874341672321,-94.5378514925413,"Control"
"1429",0.653028934926902,0.712848121303649,0.513969847963134,0.470605865949734,0.507602237674054,0.618416852511369,0.473645794690177,0.520314554133105,2.034932283445,3.82349951179183,1.43648176715,0.88456266102239,0.455180930004311,0.574037804885369,0.61181843156327,1.36753614553194,0.766937716478513,0.800693632186744,0.913206034340943,0.727202626452493,0.660836160730343,0.752738900727953,0.919677839904392,0.889147171608241,0.19751536561709,0.169999552225495,0.0283161345590307,0.0377361892283922,0.142644933207886,0.207623267600157,0.0405235389994916,0.0694563999211094,0.0355469179043965,0.0293068155877609,0.0584778311000259,0.235061184319115,0.196518906061771,0.0396378316718893,0.039798621096116,0.0413964284706496,-131.844826820487,-137.601151647277,-99.0115050992033,-109.959674885593,-148.090251788455,-149.437496369028,-92.0489706073172,-94.7983744265561,"Control"
"1430",0.653045125632992,0.725003749308341,0.474247066470041,0.389121050416946,0.468409594546891,0.639036295304934,0.467010301283633,0.497292601677878,1.26375268806669,1.8897316790706,0.907031175124303,0.643810333449816,0.48366988783529,0.696877122913952,0.856730131210432,0.801644760692116,0.751335382745525,0.737162896048523,0.908176532541605,0.90158837033826,0.689117628064249,0.71440570454256,0.974614372250419,0.903547499902569,0.228575271534764,0.23775186968952,0.0303194337315782,0.0553992551222466,0.176287422987395,0.215629736534061,0.0127922828074784,0.0807331441843455,0.0200893457197104,0.0250852342619571,0.0615040337268172,0.0430123745394935,0.134594948948357,0.0699645589233783,0.012593344942103,0.0157193559130854,-134.126736282203,-137.8044656596,-99.1452521542461,-109.457081163937,-148.695514014653,-148.215683162421,-90.9981158124514,-93.6543842878409,"Control"
"1431",0.712349589601569,0.764446765623212,0.465423695270072,0.374591170525507,0.513033965828372,0.63329503006077,0.48513125569049,0.450668868585152,2.82978903965017,4.08262149500846,0.867223825953532,0.727475400506052,0.283909897141802,1.00637253743468,1.06985296403201,0.590816537143858,0.844096968520689,0.832413311311946,0.862825005071457,0.864163617600377,0.622033778301653,0.714541577808897,0.954936001682838,0.8733651647352,0.132291393023477,0.133481977044551,0.0783602381588868,0.0562881398210666,0.134842385748301,0.178658313614655,0.0128057876770912,0.12340200910599,0.0236116384558339,0.0341047116435031,0.0588147567696561,0.0795482425785567,0.243123835950046,0.106800108576448,0.0322582106400704,0.00323282615880992,-131.387387159381,-138.428041928478,-101.09681580937,-111.719530545778,-150.297115583682,-148.894094495309,-89.6680123990419,-97.6795512554321,"Control"
"1432",0.681249769152995,0.679926469391751,0.446193510810947,0.380672325671306,0.511053254718107,0.522801799721137,0.462191897298612,0.439416024721031,2.13127108631483,1.17582863231277,0.858347574925086,0.725067535048208,0.327158371281823,0.444290483083947,0.876933060123223,0.479630886790723,0.809336030607326,0.755612669612786,0.89931081838745,0.853321734324242,0.647247711828423,0.701395102380729,0.940365189529473,0.879784102000945,0.122794895160092,0.218146660797776,0.0773897025868353,0.0511012691882765,0.1455470618119,0.237929662731511,0.0109777684426122,0.100053342725018,0.0678690742325818,0.026240669589438,0.0232994790257146,0.095576996487482,0.207205226359677,0.0606752348877601,0.0486570420279147,0.0201625552740372,-131.009515480336,-139.030018365421,-102.444189514106,-110.730821555005,-149.241239992825,-150.933598041588,-90.9422011951111,-94.5532888021435,"Control"
"1433",0.68587439486323,0.675880695745043,0.525108777409467,0.390850693053224,0.470265719899794,0.661696296581684,0.488094288730877,0.508405442976273,2.56195337969322,1.74459695006249,1.2876188432625,0.627781248875454,0.440859894838447,1.22995580393756,1.16004828603476,1.02699488080841,0.820842790776385,0.787020453731874,0.936417048073011,0.855313072062054,0.721487684898044,0.777186219935343,0.95461388593489,0.925686259448291,0.13223578707556,0.177553481754368,0.0364596735907068,0.0245734342983631,0.14914374669203,0.17732850854928,0.0165923885647977,0.0486904385165459,0.0469214221480552,0.0354260645137587,0.0271232783362819,0.120113493639583,0.129368568409927,0.0454852715153776,0.0287937255003119,0.0256233020351627,-130.739428708756,-138.656078830564,-101.194790064661,-110.486780643313,-148.414814705525,-149.773459860214,-90.0164911512861,-93.2166976243736,"Control"
"1434",0.788688342995712,0.656487907510574,0.477357634149262,0.399650100447252,0.445370396435758,0.621315941005655,0.459233609565341,0.469675044605075,4.11366713908562,1.13448133637684,0.900434054518311,0.581381061011306,0.412157727324939,1.09302770367504,1.02199919481215,0.758258602359582,0.827189837644444,0.731698212599484,0.936869764629066,0.84455594354367,0.670554146045513,0.717437190077912,0.964330624450861,0.894962097274051,0.111066888371267,0.217487706527707,0.0394728171679205,0.0409972312759097,0.219577335014395,0.197812059496252,0.0220314777134975,0.0921906651916315,0.0617432739842894,0.0508140808728091,0.023657418203013,0.11444682518042,0.109868518940092,0.0847507504258362,0.0136378978356413,0.0128472375343179,-132.23913133424,-139.618535366985,-100.010808408291,-108.485165575223,-152.384281300183,-147.815735234772,-91.935201756202,-93.617590552178,"Control"
"1435",0.701593235658795,0.763216771259161,0.478514611347308,0.479197269012321,0.47039817931104,0.645237289902812,0.457774853355174,0.529065858812178,2.58415667053127,2.37289929029412,0.842792439967439,1.02289132089234,0.918082776691283,1.27714745575923,0.713300850353516,0.60527681294564,0.767371273859416,0.773101325329749,0.876262057027108,0.708121142109378,0.684187112236612,0.631896372385051,0.90541492836541,0.903316718816307,0.209666231378296,0.1919751430567,0.091041061215024,0.0360597337278069,0.149227795284511,0.262615560490493,0.0240924422758449,0.0359706978670787,0.0229624947622888,0.0349235316135504,0.0326968817578679,0.255819124162815,0.166585092478877,0.105488067124456,0.0704926293587447,0.060712583316614,-133.593352663156,-138.214675894116,-102.953770773111,-110.457288070575,-150.663022141856,-150.284550195863,-91.7009057231208,-98.8917799837638,"Control"
"1436",0.733628409459346,0.604679892075494,0.434044124481061,0.467001751242091,0.522566395393094,0.602974407481657,0.481793376869773,0.451093827719745,2.9303342291133,1.26888465275866,0.980189605465477,0.920508264842863,0.492032046946373,0.82232007749387,0.970452690669527,0.680082389562895,0.801654621951817,0.76514978994966,0.954988981184511,0.798197268662552,0.560349147392257,0.691017910374696,0.966566208264096,0.85756060178951,0.151512496256507,0.210028516793501,0.0122988622370362,0.0609037412385645,0.133255724533089,0.241324181809971,0.0122490140349632,0.10206596533267,0.0468328817916761,0.024821693256839,0.0327121565784524,0.140898990098883,0.306395128074654,0.0676579078153332,0.0211847777009412,0.0403734328778199,-130.605070626887,-140.186988970227,-103.01199076892,-110.507887398115,-150.875038396638,-147.814450394697,-89.9148050356232,-94.0697340202252,"Control"
"1437",0.745197036412444,0.768495569774771,0.49650999433135,0.418186970874092,0.491979057327984,0.596816164744541,0.474700893973738,0.424691910658914,2.4514990636474,3.74629620001011,1.20258509160531,0.777935597872108,0.449779035301275,0.940549182345623,0.830221544958182,0.501420040955722,0.817224784128171,0.842698962410047,0.864451779135101,0.819737863249838,0.642745747204045,0.762232179424676,0.904611633830009,0.922476465326466,0.161088971125974,0.135693656976363,0.035249026319069,0.0428403379330558,0.171826334882363,0.19691487437619,0.0630559014449036,0.0625853529230955,0.0216862447458548,0.02160738061359,0.10029919454583,0.137421798817106,0.185427917913592,0.0408529461991342,0.0323324647250877,0.0149381817504389,-132.074387236545,-139.064281485643,-99.0977503193795,-108.315876707831,-148.087313895344,-148.357273189659,-91.2167728509271,-95.5586198198779,"Control"
"1438",0.707656490760132,0.754618591608924,0.518702209399095,0.410062013632299,0.441036105961577,0.532124859368826,0.44970470055359,0.438086564967343,2.1005540928147,3.52476640420688,1.29919343532675,0.782193534647306,0.291809253395497,0.473121269765779,0.84641808031292,0.571179728004426,0.850260675693972,0.835556651685415,0.929114155542431,0.865308361789985,0.701481801532438,0.762007515005225,0.930583011627881,0.888215118820135,0.143529279187123,0.147665743966712,0.0163367480313802,0.0185085877581993,0.167467082050546,0.203431915956186,0.0296671215270047,0.1033119852016,0.00621004511890533,0.0167776043478727,0.0545490964261892,0.116183050451816,0.131051116417016,0.0345605690385893,0.0397498668451144,0.00847289597826455,-135.859050568966,-138.561513910498,-99.1080174197316,-110.064434878783,-150.167510185457,-152.130685588236,-91.033834937056,-95.0795723121886,"Control"
"1439",0.658801719281458,0.752371316729946,0.485362181978167,0.378846296902116,0.488978134850979,0.620221224626174,0.502801078769191,0.487354755083474,1.44285975740069,3.32391604242917,1.19493659860526,0.421737980667837,0.859513333385934,0.577535981840263,1.13996259835924,0.680353982635542,0.853002028180404,0.774295982447398,0.902049439373769,0.852652190521946,0.709138169095242,0.714053505252718,0.978717745650346,0.868178797957664,0.11574813522426,0.212034623994399,0.0390150824149417,0.0484298755731335,0.0939108121938461,0.235152700670178,0.0121145676665357,0.0914110894850072,0.0312498365953357,0.0136693935582029,0.058935478211289,0.0989179339049202,0.196951018710912,0.0507937940771033,0.00916768668311823,0.0404101125573293,-133.532461499752,-138.333722710642,-99.0189479103822,-110.201820953712,-152.015743421749,-148.70591237882,-91.2999081046244,-93.1309081852285,"Control"
"1440",0.622452478118605,0.728702698395003,0.489201698768185,0.431245297769151,0.481562859935826,0.623285661823208,0.562697347128863,0.513912818738322,1.58060915378104,1.77578732509475,1.18035825900943,0.559345135235289,0.898177244384521,1.94254381649921,1.98004724921899,1.15314575950279,0.819659720715163,0.803777850206527,0.915517664052203,0.771698143081718,0.670363854263936,0.819040401147162,0.959474097649329,0.9134312584342,0.155860232342389,0.187748330674886,0.022133907844787,0.0474837852158015,0.15515081106358,0.136803099936178,0.0115586886239152,0.0389797897555725,0.0244800469424472,0.0084738191185865,0.06234842810301,0.180818071702481,0.174485334672484,0.0441564989166595,0.028967213726756,0.0475889518102276,-131.955523741819,-141.720791187152,-98.4606726855908,-109.121126896909,-150.117692113543,-151.567277172897,-95.5767758528887,-94.0722631827813,"Control"
"1441",0.738173314618925,0.694487237187692,0.51562302066576,0.434514835504748,0.514402927878031,0.595907501757807,0.501881940763545,0.504354384861865,3.59668734044668,3.12210757915018,1.841422695528,0.796386702760358,0.630664862008688,0.615311431702466,0.830390875345562,1.02667524794728,0.87221940823314,0.820261683114207,0.95899413348879,0.888220423095921,0.63692737515785,0.736020249378958,0.905613055653494,0.844489567044884,0.0645173694117528,0.176041861113119,0.0148350109032905,0.0397222366520055,0.144948201800527,0.217659528098781,0.0321381583649231,0.0687240682312736,0.0632632223551068,0.00369645577267477,0.0261708556079192,0.0720573402520734,0.218124423041623,0.0463202225222614,0.0622487859815826,0.0867863647238427,-133.470181861557,-139.273065833438,-102.972109426224,-109.494038822199,-148.26121806407,-148.57112982831,-91.3071881852331,-95.2292742159881,"Control"
"1442",0.699796280796228,0.678852029884552,0.50274412427333,0.423413633018663,0.508703128478935,0.590741428832502,0.512481921431244,0.510235451333094,2.35517023671815,1.17915456065586,1.255054342735,0.746741181144606,0.55173273331424,0.663769617298944,1.37421622586619,0.819090363120889,0.848694142787494,0.679021005850852,0.896869443875734,0.921363538296514,0.654399078117825,0.727808434102441,0.945831146011111,0.918233701302456,0.109700384226188,0.247102170165405,0.0338132343971572,0.0141166246385577,0.130859008438948,0.208167617674484,0.0195698270980763,0.063951780455815,0.0416054729863182,0.0738768239837428,0.0693173217271085,0.0645198370649286,0.214741913443227,0.0640239482230747,0.0345990268908124,0.0178145182417295,-130.633815859373,-139.576760642622,-98.6363775755483,-111.869094661745,-148.249795183831,-147.988587088355,-90.7775092054103,-93.9705919598193,"Control"
"1443",0.746212574370887,0.701086379171837,0.438730968322056,0.386828930784657,0.526359514438346,0.560946685291345,0.464744722374931,0.434744977924523,2.82250956954944,3.09291517471279,0.781208379406932,0.619648292342151,1.43539247984303,0.569970811528908,0.838037918299954,0.528650257600308,0.814943990860514,0.730164447110841,0.896090127917642,0.900698145403089,0.689754304690203,0.698121380663109,0.962484001857872,0.885527120907509,0.160749948388032,0.236270252600462,0.0682413210689086,0.0293954652816326,0.135574984639116,0.210164183631035,0.0167311109997606,0.10398401841593,0.0243060607514534,0.0335653002886963,0.0356685510134496,0.0699063893152784,0.174670710670681,0.0917144357058555,0.0207848871423673,0.0104888606765613,-131.719433454831,-137.447022034336,-101.664230607736,-109.783201840358,-151.354223549661,-149.42597634313,-90.2667374875011,-95.0661973460731,"Control"
"1444",0.596144222886218,0.690434119083151,0.48094487662765,0.427461241870632,0.507455904063372,0.617761912110163,0.47912680184477,0.469136921295068,1.20948208351853,1.20289684829486,1.02755165408734,0.715268274041057,0.489737920772946,0.453895918760407,0.865043423873531,0.646617883607059,0.802435498695608,0.642095984038938,0.901229888331051,0.943890173233343,0.607563509764094,0.69065367457506,0.966118953803328,0.879294840349116,0.145993037201421,0.322872966462842,0.00763907734120378,0.0212987916687492,0.143167384248861,0.252245006977922,0.0217684839164211,0.113868202788813,0.0515714641029712,0.0350310494982205,0.0911310343277452,0.0348110350979076,0.249269105987045,0.0571013184470179,0.0121125622802511,0.00683695686207084,-133.60264554746,-141.141922212323,-101.206619673259,-113.027320544921,-148.60225499004,-149.486003055884,-90.477384223658,-95.9919324880225,"Control"
"1445",0.807006584237802,0.712051299766231,0.495449737208564,0.391816030447232,0.620560101567584,0.575427747045555,0.510387136515309,0.497652095999876,2.57004706207175,3.26666114863316,1.18268623241756,0.496385749687844,0.303160628338757,1.02658769304443,0.926653461404873,0.946260219202825,0.696174759868586,0.851057880056921,0.952251929827692,0.810142308368245,0.693129697692418,0.668620448796568,0.946709863596519,0.943705675485112,0.220653816799575,0.136418885107173,0.030053418585055,0.0457576324064555,0.14989164546236,0.225180676471126,0.0358232663519329,0.050690741462762,0.0831714233318386,0.0125232348359061,0.0176946515872527,0.1441000592253,0.156978656845222,0.106198874732306,0.0174668700515478,0.00560358305212594,-135.152521098707,-138.491122198248,-99.9541249377142,-109.358730348557,-151.507702356254,-149.381936555683,-92.4859092027321,-95.0321400446123,"Control"
"1446",0.644754024608772,0.591345809820992,0.477443403478216,0.431627617765655,0.486927327785104,0.601546944647622,0.465355577095891,0.475175461158193,2.24793173634296,0.794930745331663,1.20214108144158,0.917957698867664,0.391595222434142,0.509865434624249,0.930872796193868,1.01319446662479,0.82900450982659,0.681325423046148,0.960172854246622,0.855930649392302,0.484830666591324,0.721561145761672,0.926282292976747,0.899534708643716,0.138680340671344,0.274191271965573,0.0086747224084644,0.0322985537268154,0.237801656684546,0.233951844094061,0.0313386000277797,0.0812637267645811,0.0323151495020663,0.0444833049882796,0.0311524233449135,0.111770796880883,0.27736767672413,0.044487010144267,0.042379106995473,0.0192015645917028,-131.899619890799,-143.031661553957,-100.043089343213,-109.003867098511,-154.470643467148,-149.327484984267,-90.0784273636697,-94.2351679321013,"Control"
"1447",0.664285659866795,0.640113018497705,0.498052465863097,0.438791248833529,0.504147803675599,0.591085789921959,0.465354652894971,0.456623116019963,2.40495435607266,1.20469136334132,1.14254383190003,0.847205410738772,0.615744750844023,1.08254810963836,0.959935314789898,0.597165397147134,0.889016161516168,0.73810240964502,0.949321768223113,0.774589646404644,0.720905713628282,0.67469509944197,0.964306785573017,0.866247280333574,0.0949774653927152,0.223171311495661,0.0209189253484371,0.0427407508357795,0.119611387395318,0.197733959338989,0.014833517065417,0.10576962490621,0.0160063730911166,0.0387262788593188,0.0297593064284499,0.182669602759576,0.1594828989764,0.127570941219041,0.0208596973615664,0.0279830947602157,-133.420184954608,-139.262171851659,-99.2586664346055,-108.614825521959,-148.929599866833,-149.925054646421,-90.4059193834287,-93.6754084251475,"Control"
"1448",0.661637800732968,0.801693549991682,0.499615134460932,0.450957390140801,0.539446032670966,0.550673644051889,0.466449127113558,0.476712146501255,1.80953329295673,3.91521838475481,1.30199511622039,0.621295030843133,0.306425157729096,0.939286135934224,0.958701233857996,0.526248593989482,0.782173423612849,0.711925964198928,0.93294363807494,0.771225233133373,0.655302859668433,0.706038169941089,0.940513018400313,0.867914730741863,0.180806815127242,0.241686797318142,0.00854920519055482,0.0456593833605709,0.120271679169044,0.183753646216955,0.0252387482214083,0.0550328343957732,0.0370197612599085,0.0463872384829296,0.0585071567345057,0.183115383506057,0.224425461162522,0.110208183841956,0.0342482333782791,0.0770524348623638,-130.661386244705,-139.343239015261,-99.3024661495957,-109.802314956674,-150.357333301594,-151.324126030224,-89.965570085862,-95.8930340842186,"Control"
"1449",0.743908588582671,0.722140692426303,0.468758670910789,0.450053080405374,0.538329834719563,0.596233687005173,0.486069727218996,0.452374380456616,3.39508599206139,2.97684950411566,0.995628472170851,0.721051327311184,0.495197685999023,1.33931780801997,0.985562597553799,0.579182715386833,0.849018232625021,0.772979364160825,0.897106412620462,0.783864042801848,0.609197259716473,0.662412762810351,0.948626042470848,0.882973584839089,0.105755993116061,0.173210569822311,0.0774365870667768,0.0275934810971239,0.107822101379491,0.24629461461506,0.0206589003009592,0.0662582611933402,0.0452257742589175,0.0538100660168642,0.0254570003127612,0.188542476101028,0.282980638904036,0.091292622574589,0.0307150572281923,0.0507681539675706,-131.20079255809,-137.162751300287,-102.066908288063,-110.100902252611,-151.222971410821,-150.147424489433,-89.2642269848171,-93.9607947888406,"Control"
"1450",0.669512596120387,0.739079635984052,0.489518618466426,0.40544212301246,0.468323313592387,0.626668034193098,0.482785157232893,0.439579431753534,1.5567939672363,3.72146621951661,1.25353540241678,0.581647767690136,0.522374133135866,0.743046383359788,0.974504098563309,0.818260753608286,0.784424227351614,0.844228811354511,0.963938520800312,0.849907340308537,0.738394016330893,0.661197328100075,0.976773873035825,0.888405502043396,0.146430593605635,0.141551720169329,0.00129611973279698,0.0364400719675125,0.137291213940203,0.232130714451326,0.0129976375407986,0.0782169019849753,0.069145179042751,0.0142194684761597,0.0347653594668911,0.113652587723951,0.124314769728905,0.106671957448599,0.0102284894233766,0.0333775959716285,-131.624546356668,-138.307176191894,-102.960039239606,-108.714306164878,-148.797557079718,-148.599889681916,-90.7390212599851,-95.3378617450043,"Control"
"1451",0.742165774437209,0.754712930921581,0.549445592277658,0.444602640712461,0.499441369196874,0.625229738754728,0.531869834782274,0.459775720510855,3.43659291111998,2.71985048590962,1.76403031687083,0.909195368867311,0.657338609981673,0.970644578683533,1.14191460948788,0.525229216469096,0.848383866073139,0.753023792474178,0.88506995785498,0.738178463531049,0.657501198350568,0.748114839760849,0.897754598083046,0.900940097962639,0.123162961962353,0.220553253525751,0.00686240784931912,0.0315527486029454,0.167763831315308,0.189267486146085,0.0149026741248633,0.0595730331820481,0.028453171964508,0.0264229540000704,0.108067634295701,0.230268787866005,0.174734970334125,0.0626176740930657,0.0873427277920907,0.0394868688553134,-131.806345983818,-137.502342878476,-100.886617157685,-109.80747351766,-148.434319569499,-147.955530670772,-91.566180509611,-94.0706174942615,"Control"
"1452",0.742287110356414,0.684293042158251,0.518755425110877,0.384137551610794,0.481437637718751,0.55393791740511,0.459485862031711,0.557209814145502,2.25340630233919,1.98655601718981,1.41948675194267,0.298423150297226,0.346107000675338,0.724611460404655,0.892487143750434,1.51408092256381,0.836757665142021,0.730798482468704,0.890945710265198,0.792085447469828,0.591233669764784,0.663858559700309,0.921661290511141,0.908552000484812,0.11671061462591,0.237048413651868,0.0643954562652059,0.0809315211787896,0.214461803763092,0.230982197746866,0.00490133802421864,0.0643261214382124,0.0465317202320684,0.0321531038794275,0.0446588334695957,0.126983031351383,0.194304526472124,0.105159242552826,0.0734373714646401,0.0271218780769756,-131.39610409151,-136.845928386612,-102.14402976917,-111.140090007722,-150.909032909765,-149.511514006885,-93.4544652024605,-95.5873241789937,"Control"
