"","X","trialid","lottery_mag","lottery_prob","sb_mag","fixation_time","lottery_poke","surebet_poke","subj_choice","RT_choice","RT_fixation","reward_received","lottery_outcome","trial_in_block","block_number","trial_number","block_length","ex_fixation","ex_choice","ITI","ex_ITI","viol","reward","trialnum","RT","sessid","subjid","trialtime","individual","species_name","species","forced","forced_surebet","forced_lottery","is_side_choice","total_rew_multi","delta_ev","prev_reward","choice","prev_choice","prev_outcome_s","prev_outcome","log_RT"
"89",89,20208769,4,0.5,3,1,"BotR","BotL","lottery",1.87625,1.58119,0,"lose",37,2,79,42,0,2,4.61221,0,0,0,79,1.87625,160789,2154,"2020-07-29 15:08:24.9702",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,0,1,1,"lottery_lose",-1,1.29933350170425
"90",90,20208775,32,0.5,3,1,"BotR","BotL","lottery",0.31452,0.580747,384,"win",38,2,80,42,0,0,7.15907,0,0,384,80,0.31452,160789,2154,"2020-07-29 15:08:38.7103",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,0,1,1,"lottery_lose",-1,-0.48664921412011
"91",91,20208779,2,0.5,3,1,"BotR","BotL","surebet",0.4791,11.8712,36,"win",39,2,81,42,0,0,7.06163,0,0,36,81,0.4791,160789,2154,"2020-07-29 15:09:03.7286",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,384,0,1,"lottery_win",1,-0.065787537354349
"92",92,20208865,32,0.5,3,1,"BotR","BotL","lottery",0.608345,234.232,384,"win",40,2,82,42,0,0,7.57918,0,0,384,82,0.608345,160789,2154,"2020-07-29 15:13:13.5797",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,36,1,0,"surebet",0,0.173045274003351
"93",93,20208871,32,0.5,3,1,"BotR","BotL","lottery",2.2356,0.231292,0,"lose",41,2,83,42,0,1,9.99946,0,0,0,83,2.2356,160789,2154,"2020-07-29 15:13:32.3686",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,384,1,1,"lottery_win",1,1.47456804615212
"94",94,20208883,0,0.5,3,1,"BotR","BotL","surebet",0.417579,20.7484,36,"win",42,2,84,42,0,0,9.64502,0,0,36,84,0.417579,160789,2154,"2020-07-29 15:14:09.6630",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,0,0,1,"lottery_lose",-1,-0.20322313329577
"95",95,20208935,4,0.5,3,1,"BotR","BotL","surebet",0.361351,49.384,36,"win",4,3,88,42,0,1,9.62773,0,0,36,88,0.361351,160789,2154,"2020-07-29 15:17:05.8143",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,24,0,1,"lottery_win",1,-0.347847096118237
"96",96,20208945,4,0.5,3,1,"BotR","BotL","surebet",0.401878,0.724461,36,"win",6,3,90,42,0,0,6.84261,0,0,36,90,0.401878,160789,2154,"2020-07-29 15:17:35.3039",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,0,0,1,"lottery_lose",-1,-0.241548321271629
"97",97,20208959,16,0.5,3,1,"BotR","BotL","lottery",0.55722,28.4481,0,"lose",7,3,91,42,0,0,4.32583,0,0,0,91,0.55722,160789,2154,"2020-07-29 15:18:14.8523",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,36,1,0,"surebet",0,0.0852632537725465
"98",98,20208963,32,0.5,3,1,"BotR","BotL","lottery",1.27072,0.577302,0,"lose",8,3,92,42,0,2,8.03676,0,0,0,92,1.27072,160789,2154,"2020-07-29 15:18:31.5351",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,0,1,1,"lottery_lose",-1,0.909642066699461
"99",99,20209075,8,0.5,3,1,"BotR","BotL","surebet",0.410806,13.6848,36,"win",9,3,94,42,0,0,7.48887,0,0,36,94,0.410806,160789,2154,"2020-07-29 15:24:08.7188",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,0,0,9,"surebet",0,-0.219575797648167
"100",100,20209127,0,0.5,3,1,"BotR","BotL","surebet",0.961567,46.494,36,"lose",11,3,96,42,0,0,8.76484,2,0,36,96,0.961567,160789,2154,"2020-07-29 15:26:25.6190",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,0,0,"surebet",0,0.630867364144988
"101",101,20209131,32,0.5,3,1,"BotR","BotL","lottery",1.57422,1.23412,0,"lose",12,3,97,42,0,2,6.57528,0,0,0,97,1.57422,160789,2154,"2020-07-29 15:26:41.2295",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,36,1,0,"surebet",0,1.12381830925018
"102",102,20209137,4,0.5,3,1,"BotR","BotL","surebet",0.364146,0.61834,36,"lose",13,3,98,42,0,0,5.64002,0,0,36,98,0.364146,160789,2154,"2020-07-29 15:26:53.8701",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,0,0,1,"lottery_lose",-1,-0.340141995124247
"103",103,20209143,0,0.5,3,1,"BotR","BotL","surebet",0.400033,0.350201,36,"win",14,3,99,42,0,1,9.16797,0,0,36,99,0.400033,160789,2154,"2020-07-29 15:27:10.7330",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,0,0,"surebet",0,-0.246149837538381
"104",104,20209151,4,0.5,3,1,"BotR","BotL","surebet",0.28834,1.24157,36,"lose",15,3,100,42,0,1,7.6559,0,0,36,100,0.28834,160789,2154,"2020-07-29 15:27:28.1209",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,36,0,0,"surebet",0,-0.573556541859668
"105",105,20209157,8,0.5,3,1,"BotR","BotL","surebet",0.344846,7.00303,36,"lose",16,3,101,42,0,0,8.93668,0,0,36,101,0.344846,160789,2154,"2020-07-29 15:27:49.1495",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,36,0,0,"surebet",0,-0.394598940679446
"106",106,20209163,2,0.5,3,1,"BotR","BotL","surebet",0.328113,2.02888,36,"win",17,3,102,42,0,1,5.90169,0,0,36,102,0.328113,160789,2154,"2020-07-29 15:28:03.4252",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,36,0,0,"surebet",0,-0.44433881999486
"107",107,20209211,2,0.5,3,1,"BotR","BotL","lottery",1.56598,99.2957,0,"lose",18,3,103,42,0,2,7.53851,0,0,0,103,1.56598,160789,2154,"2020-07-29 15:29:58.9610",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,36,1,0,"surebet",0,1.11857022383369
"108",108,20209235,16,0.5,3,1,"BotR","BotL","lottery",1.02154,67.2618,192,"win",19,3,104,42,0,1,3.22762,0,0,192,104,1.02154,160789,2154,"2020-07-29 15:31:18.2730",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,0,1,1,"lottery_lose",-1,0.691369690348425
"109",109,20209241,0,0.5,3,1,"BotR","BotL","surebet",0.424129,0.755799,36,"win",20,3,105,42,0,0,3.31841,0,0,36,105,0.424129,160789,2154,"2020-07-29 15:31:28.4504",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,192,0,1,"lottery_win",1,-0.18765922700166
"110",110,20209275,2,0.5,3,1,"BotR","BotL","surebet",0.479339,51.9217,36,"win",22,3,107,42,0,0,9.19061,0,0,36,107,0.479339,160789,2154,"2020-07-29 15:33:00.0755",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,0,0,1,"lottery_lose",-1,-0.0652888097254569
"111",111,20209365,2,0.5,3,1,"BotR","BotL","surebet",0.742302,61.0252,36,"lose",25,3,111,42,0,0,3.61369,0,0,36,111,0.742302,160789,2154,"2020-07-29 15:43:16.5229",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,36,0,0,"surebet",0,0.372059287204885
"112",112,20342083,8,0.5,3,1,"BotR","BotL","surebet",0.274298,1.64093,36,"lose",3,1,3,42,0,1,3.00443,0,0,36,3,0.274298,162115,2154,"2020-08-05 13:57:13.4206",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,36,0,0,"surebet",0,-0.623481774613362
"113",113,20342133,2,0.5,3,1,"BotR","BotL","surebet",0.308962,27.4796,36,"win",5,1,5,42,0,1,4.84599,0,0,36,5,0.308962,162115,2154,"2020-08-05 13:58:14.6915",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,36,0,0,"surebet",0,-0.504478589254292
"114",114,20342151,32,0.5,3,1,"BotR","BotL","lottery",1.00211,2.32092,0,"lose",6,1,6,42,0,0,7.75313,0,0,0,6,1.00211,162115,2154,"2020-08-05 13:58:31.9927",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,36,1,0,"surebet",0,0.672166174815075
"115",115,20342177,32,0.5,3,1,"BotR","BotL","surebet",0.378803,6.89474,36,"lose",8,1,8,42,0,0,5.74358,0,0,36,8,0.378803,162115,2154,"2020-08-05 13:59:11.4748",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,0,0,1,"lottery_lose",-1,-0.300680600216295
"116",116,20342191,8,0.5,3,1,"BotR","BotL","surebet",0.241951,3.63722,36,"win",9,1,9,42,0,1,9.21669,0,0,36,9,0.241951,162115,2154,"2020-08-05 13:59:29.6393",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,36,0,0,"surebet",0,-0.748961654927291
"117",117,20342203,8,0.5,3,1,"BotR","BotL","surebet",0.439609,4.158,36,"win",10,1,10,42,0,0,4.4317,0,0,36,10,0.439609,162115,2154,"2020-08-05 13:59:43.6045",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,36,0,0,"surebet",0,-0.151811185766116
"118",118,20342211,0,0.5,3,1,"BotR","BotL","surebet",0.263395,1.03245,36,"lose",11,1,11,42,0,1,5.33478,0,0,36,11,0.263395,162115,2154,"2020-08-05 13:59:55.0686",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,0,0,"surebet",0,-0.664042074650482
"119",119,20342221,4,0.5,3,1,"BotR","BotL","surebet",0.269897,4.31505,36,"win",12,1,12,42,0,1,4.37969,0,0,36,12,0.269897,162115,2154,"2020-08-05 14:00:08.9224",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,36,0,0,"surebet",0,-0.639656476509103
"120",120,20342241,2,0.5,3,1,"BotR","BotL","surebet",0.269346,1.1687,36,"lose",14,1,14,42,0,1,4.5998,0,0,36,14,0.269346,162115,2154,"2020-08-05 14:00:41.4694",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,0,0,1,"lottery_lose",-1,-0.641700082793331
"121",121,20342255,4,0.5,3,1,"BotR","BotL","surebet",0.285492,8.77562,36,"win",15,1,15,42,0,0,8.71375,0,0,36,15,0.285492,162115,2154,"2020-08-05 14:01:03.8288",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,36,0,0,"surebet",0,-0.583482873555718
"122",122,20342277,8,0.5,3,1,"BotR","BotL","surebet",0.281644,15.777,36,"lose",16,1,16,42,0,1,5.77215,0,0,36,16,0.281644,162115,2154,"2020-08-05 14:01:30.4955",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,36,0,0,"surebet",0,-0.597053019165298
"123",123,20342295,0,0.5,3,1,"BotR","BotL","surebet",0.326071,4.74011,36,"lose",17,1,17,42,0,1,8.392,0,0,36,17,0.326071,162115,2154,"2020-08-05 14:01:48.9907",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,0,0,"surebet",0,-0.450581732178781
"124",124,20342355,16,0.5,3,1,"BotR","BotL","lottery",0.432082,1.60184,0,"lose",19,1,19,42,0,0,3.8133,0,0,0,19,0.432082,162115,2154,"2020-08-05 14:03:00.1620",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,0,1,1,"lottery_lose",-1,-0.169081496197053
"125",125,20342375,2,0.5,3,1,"BotR","BotL","surebet",0.291552,4.58293,36,"win",21,1,21,42,0,1,4.76361,0,0,36,21,0.291552,162115,2154,"2020-08-05 14:03:27.3488",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,96,0,1,"lottery_win",1,-0.562478503711978
"126",126,20342403,32,0.5,3,1,"BotR","BotL","lottery",0.41986,9.04382,384,"win",23,1,23,42,0,0,8.33469,0,0,384,23,0.41986,162115,2154,"2020-08-05 14:04:05.4598",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,48,1,1,"lottery_win",1,-0.197775558867249
"127",127,20342417,0,0.5,3,1,"BotR","BotL","surebet",0.820416,8.47997,36,"win",24,1,24,42,0,1,5.22112,0,0,36,24,0.820416,162115,2154,"2020-08-05 14:04:25.0840",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,384,0,1,"lottery_win",1,0.472114647446244
"128",128,20342429,0,0.5,3,1,"BotR","BotL","surebet",0.397292,12.5677,36,"win",25,1,25,42,0,0,5.49855,0,0,36,25,0.397292,162115,2154,"2020-08-05 14:04:48.7445",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,0,0,"surebet",0,-0.253025354543045
"129",129,20342471,0,0.5,3,1,"BotR","BotL","surebet",0.372152,70.6617,36,"lose",26,1,26,42,1,1,4.20407,0,0,36,26,0.372152,162115,2154,"2020-08-05 14:06:09.2557",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,0,0,"surebet",0,-0.318394508274868
"130",130,20342481,4,0.5,3,1,"BotR","BotL","surebet",0.254827,3.13127,36,"lose",27,1,27,42,0,0,5.02573,0,0,36,27,0.254827,162115,2154,"2020-08-05 14:06:22.6903",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,36,0,0,"surebet",0,-0.697111997696252
"131",131,20342491,16,0.5,3,1,"BotR","BotL","lottery",0.664661,4.45694,192,"win",28,1,28,42,0,1,8.91382,0,0,192,28,0.664661,162115,2154,"2020-08-05 14:06:42.6002",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,36,1,0,"surebet",0,0.261580254997175
"132",132,20342505,4,0.5,3,1,"BotR","BotL","surebet",0.314367,0.461708,36,"win",29,1,29,42,0,1,6.8612,0,0,36,29,0.314367,162115,2154,"2020-08-05 14:06:55.2323",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,192,0,1,"lottery_win",1,-0.487135788029314
"133",133,20342537,2,0.5,3,1,"BotR","BotL","surebet",0.365147,0.596135,36,"lose",32,1,32,42,0,1,8.34995,0,0,36,32,0.365147,162115,2154,"2020-08-05 14:07:40.6396",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,384,0,1,"lottery_win",1,-0.337396869012782
"134",134,20342663,16,0.5,3,1,"BotR","BotL","surebet",0.423551,143.069,36,"lose",35,1,35,42,0,1,3.26658,0,0,36,35,0.423551,162115,2154,"2020-08-05 14:11:03.6137",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,36,0,0,"surebet",0,-0.189022949372312
"135",135,20342697,4,0.5,3,1,"BotR","BotL","surebet",0.321065,17.1367,36,"lose",37,1,37,42,0,1,8.46971,0,0,36,37,0.321065,162115,2154,"2020-08-05 14:11:48.3002",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,36,0,0,"surebet",0,-0.466053286400352
"136",136,20342713,32,0.5,3,1,"BotR","BotL","surebet",0.411777,10.6602,36,"win",38,1,38,42,0,1,9.55446,0,0,36,38,0.411777,162115,2154,"2020-08-05 14:12:14.1983",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,36,0,0,"surebet",0,-0.21721494056505
"137",137,20342741,32,0.5,3,1,"BotR","BotL","lottery",0.64894,42.5609,0,"lose",39,1,39,42,0,0,5.80377,0,0,0,39,0.64894,162115,2154,"2020-08-05 14:13:09.4279",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,36,1,0,"surebet",0,0.237643381263948
"138",138,20342751,16,0.5,3,1,"BotR","BotL","surebet",0.35941,0.705973,36,"win",40,1,40,42,0,0,6.5884,0,0,36,40,0.35941,162115,2154,"2020-08-05 14:13:22.3836",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,0,0,1,"lottery_lose",-1,-0.353233083129688
"139",139,20342759,8,0.5,3,1,"BotR","BotL","surebet",0.405515,2.66322,36,"win",41,1,41,42,0,0,3.89321,0,0,36,41,0.405515,162115,2154,"2020-08-05 14:13:34.7542",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,36,0,0,"surebet",0,-0.232539017003441
"140",140,20342785,2,0.5,3,1,"BotR","BotL","surebet",0.331926,44.1502,36,"lose",42,1,42,42,0,0,3.95293,0,0,36,42,0.331926,162115,2154,"2020-08-05 14:14:28.3148",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,36,0,0,"surebet",0,-0.432784828737219
"141",141,20342807,8,0.5,3,1,"BotR","BotL","surebet",0.383941,0.225811,36,"lose",2,2,44,42,0,1,5.19244,0,0,36,44,0.383941,162115,2154,"2020-08-05 14:15:14.6621",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,48,0,1,"lottery_win",1,-0.287207986293762
"142",142,20342811,4,0.5,3,1,"BotR","BotL","surebet",0.424919,2.53798,36,"lose",3,2,45,42,0,1,4.18129,0,0,36,45,0.424919,162115,2154,"2020-08-05 14:15:27.1553",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,36,0,0,"surebet",0,-0.185798318718549
"143",143,20342833,32,0.5,3,1,"BotR","BotL","surebet",0.445651,2.23127,36,"win",6,2,48,42,1,0,8.09525,0,0,36,48,0.445651,162115,2154,"2020-08-05 14:16:17.8578",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,36,0,0,"surebet",0,-0.138160746755832
"144",144,20342847,2,0.5,3,1,"BotR","BotL","surebet",0.285646,0.520535,36,"win",8,2,50,42,0,0,7.81415,0,0,36,50,0.285646,162115,2154,"2020-08-05 14:16:45.7547",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,384,0,1,"lottery_win",1,-0.582943599321708
"145",145,20342869,16,0.5,3,1,"BotR","BotL","lottery",0.736832,21.5936,192,"win",9,2,51,42,0,1,3.86335,1,0,192,51,0.736832,162115,2154,"2020-08-05 14:17:20.1010",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,36,1,0,"surebet",0,0.364663033807774
"146",146,20342877,16,0.5,3,1,"BotR","BotL","lottery",0.47412,1.06266,192,"win",10,2,52,42,0,0,3.44536,0,0,192,52,0.47412,162115,2154,"2020-08-05 14:17:30.3047",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,192,1,1,"lottery_win",1,-0.0762364270321258
"147",147,20342907,8,0.5,3,1,"BotR","BotL","surebet",0.55959,29.0489,36,"lose",12,2,54,42,2,0,8.68198,0,0,36,54,0.55959,162115,2154,"2020-08-05 14:18:28.8565",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,0,0,1,"lottery_lose",-1,0.0895074914811556
"148",148,20342983,0,0.5,3,1,"BotR","BotL","surebet",0.545029,53.4019,36,"win",14,2,56,42,0,0,8.80589,0,0,36,56,0.545029,162115,2154,"2020-08-05 14:20:31.5970",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,0,0,"surebet",0,0.0631421230133373
"149",149,20343039,4,0.5,3,1,"BotR","BotL","surebet",0.640232,24.7494,36,"lose",17,2,59,42,0,1,6.47931,3,0,36,59,0.640232,162115,2154,"2020-08-05 14:22:11.6257",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,0,0,1,"lottery_lose",-1,0.224133729423041
"150",150,20343123,32,0.5,3,1,"BotR","BotL","lottery",0.953095,108.69,0,"lose",18,2,60,42,0,0,6.62976,0,0,0,60,0.953095,162115,2154,"2020-08-05 14:24:14.1822",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,36,1,0,"surebet",0,0.622017702647154
"151",151,20343185,2,0.5,3,1,"BotR","BotL","surebet",1.28457,155.075,36,"win",19,2,61,42,0,1,9.77787,0,0,36,61,1.28457,162115,2154,"2020-08-05 14:27:07.9442",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,0,0,1,"lottery_lose",-1,0.920482429734471
"152",152,20343235,0,0.5,3,1,"BotR","BotL","surebet",0.853211,183.717,36,"win",20,2,62,42,0,1,3.83104,0,0,36,62,0.853211,162115,2154,"2020-08-05 14:30:22.0100",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,0,0,"surebet",0,0.511309997910136
"153",153,20343303,0,0.5,3,1,"BotR","BotL","surebet",1.57783,185.643,36,"win",21,2,63,42,0,1,5.93336,0,0,36,63,1.57783,162115,2154,"2020-08-05 14:33:42.6867",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,0,0,"surebet",0,1.12610888305351
"154",154,20343309,2,0.5,3,1,"BotR","BotL","surebet",0.980903,0.817352,36,"win",22,2,64,42,0,1,9.54358,3,0,36,64,0.980903,162115,2154,"2020-08-05 14:34:03.0973",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,36,0,0,"surebet",0,0.650776694737908
"155",155,20343397,32,0.5,3,1,"BotR","BotL","lottery",1.04742,281.991,0,"lose",23,2,65,42,0,1,6.11764,0,0,0,65,1.04742,162115,2154,"2020-08-05 14:38:58.5330",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,36,1,0,"surebet",0,0.716388395321318
"156",156,20343675,32,0.5,3,1,"BotR","BotL","lottery",0.461869,161.214,0,"lose",24,2,69,42,0,0,7.02511,0,0,0,69,0.461869,162115,2154,"2020-08-05 14:57:23.5927",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,0,1,9,"surebet",0,-0.102415580153077
"157",157,20343703,4,0.5,3,1,"BotR","BotL","surebet",0.654536,19.7249,36,"lose",26,2,71,42,0,1,8.89371,0,0,36,71,0.654536,162115,2154,"2020-08-05 15:01:01.8102",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,36,0,0,"surebet",0,0.246229706413584
"158",158,20343711,32,0.5,3,1,"BotR","BotL","lottery",0.416018,0.841611,0,"lose",27,2,72,42,0,0,8.38474,7,0,0,72,0.416018,162115,2154,"2020-08-05 15:01:28.5699",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,156,36,1,0,"surebet",0,-0.206968352687479
"159",159,20343817,8,0.5,3,1,"BotR","BotL","surebet",0.419369,257.735,36,"lose",29,2,75,42,0,0,5.67002,0,0,36,75,0.419369,162115,2154,"2020-08-05 15:11:27.5771",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,0,0,9,"surebet",0,-0.198945680624296
"160",160,20343829,0,0.5,3,1,"BotR","BotL","surebet",0.227871,252.458,36,"lose",30,2,76,42,0,0,6.65572,0,0,36,76,0.227871,162115,2154,"2020-08-05 15:15:52.2563",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,0,0,"surebet",0,-0.808917201881932
"161",161,20343831,4,0.5,3,1,"BotR","BotL","surebet",0.279854,37.9918,36,"win",31,2,77,42,0,1,5.95852,0,0,36,77,0.279854,162115,2154,"2020-08-05 15:16:42.0239",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,36,0,0,"surebet",0,-0.603428842636757
"162",162,20343839,8,0.5,3,1,"BotR","BotL","surebet",0.376735,60.5455,36,"lose",32,2,78,42,0,1,3.90602,0,0,36,78,0.376735,162115,2154,"2020-08-05 15:17:52.4181",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,36,0,0,"surebet",0,-0.306154858729825
"163",163,20343849,16,0.5,3,1,"BotR","BotL","lottery",0.910021,42.6896,0,"lose",33,2,79,42,0,1,6.5493,0,0,0,79,0.910021,162115,2154,"2020-08-05 15:18:49.2575",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,36,1,0,"surebet",0,0.575770794924279
"164",164,20343855,8,0.5,3,1,"BotR","BotL","lottery",0.9888,0.470703,0,"lose",34,2,80,42,0,1,8.00906,0,0,0,80,0.9888,162115,2154,"2020-08-05 15:19:05.2300",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,0,1,1,"lottery_lose",-1,0.658795205460001
"165",165,20343859,4,0.5,3,1,"BotR","BotL","surebet",0.301438,0.199605,36,"win",35,2,81,42,0,1,8.24524,0,0,36,81,0.301438,162115,2154,"2020-08-05 15:19:19.6949",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,0,0,1,"lottery_lose",-1,-0.529132524696971
"166",166,20343861,2,0.5,3,1,"BotR","BotL","surebet",0.285892,0.389622,36,"lose",36,2,82,42,0,1,8.69044,0,0,36,82,0.285892,162115,2154,"2020-08-05 15:19:34.7183",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,36,0,0,"surebet",0,-0.58208276411848
"167",167,20343863,16,0.5,3,1,"BotR","BotL","lottery",0.820656,0.487638,0,"lose",37,2,83,42,0,0,3.18308,0,0,0,83,0.820656,162115,2154,"2020-08-05 15:19:45.4521",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,36,1,0,"surebet",0,0.472407139185438
"168",168,20343893,2,0.5,3,1,"BotR","BotL","surebet",0.574735,178.802,36,"lose",38,2,84,42,0,1,3.34213,0,0,36,84,0.574735,162115,2154,"2020-08-05 15:22:53.4463",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,0,0,1,"lottery_lose",-1,0.116212183755688
"169",169,20465591,8,0.5,3,1,"BotR","BotL","surebet",0.24621,2.68985,36,"win",2,1,2,42,0,1,5.84066,0,0,36,2,0.24621,163515,2154,"2020-08-12 13:53:36.0719",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,12,36,0,0,"surebet",0,-0.731512050933696
"170",170,20465629,2,0.5,3,1,"BotR","BotL","surebet",0.411335,17.8776,36,"win",4,1,4,42,0,1,5.36776,0,0,36,4,0.411335,163515,2154,"2020-08-12 13:54:16.4432",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,36,0,0,"surebet",0,-0.218288913590553
"171",171,20465645,4,0.5,3,1,"BotR","BotL","surebet",0.271272,1.35449,36,"win",5,1,5,42,0,0,8.4808,0,0,36,5,0.271272,163515,2154,"2020-08-12 13:54:31.3239",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,36,0,0,"surebet",0,-0.634574873686886
"172",172,20465665,4,0.5,3,1,"BotR","BotL","surebet",0.263092,11.7081,36,"win",6,1,6,42,0,1,6.73939,0,0,36,6,0.263092,163515,2154,"2020-08-12 13:54:54.5941",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-12,36,0,0,"surebet",0,-0.665193100348943
"173",173,20465677,0,0.5,3,1,"BotR","BotL","surebet",0.271735,6.68309,36,"win",7,1,7,42,0,1,6.15994,0,0,36,7,0.271735,163515,2154,"2020-08-12 13:55:12.7904",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,36,0,0,"surebet",0,-0.632869554557649
"174",174,20465723,0,0.5,3,1,"BotR","BotL","surebet",0.21857,2.72632,36,"win",10,1,10,42,0,0,6.80024,0,0,36,10,0.21857,163515,2154,"2020-08-12 13:56:01.0563",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-36,0,0,1,"lottery_lose",-1,-0.85059055188133
"175",175,20465767,2,0.5,3,1,"BotR","BotL","surebet",0.384636,4.5364,36,"lose",13,1,13,42,0,1,6.14203,0,0,36,13,0.384636,163515,2154,"2020-08-12 13:56:50.6567",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,-24,36,0,0,"surebet",0,-0.285399448725154
"176",176,20465833,16,0.5,3,1,"BotR","BotL","surebet",0.839668,18.2055,36,"lose",15,1,15,42,0,0,4.6933,0,0,36,15,0.839668,163515,2154,"2020-08-12 13:58:13.3301",1,"rat",2,FALSE,FALSE,FALSE,FALSE,12,60,36,0,0,"surebet",0,0.495309694371533
